bas10,model_use,gen_aquifer,bfi,ppt81_10,recharge,strmden,sand,relief,slopeave,wtdepave,rockdepave,hga,weg,sb_idw_c,be_idw_c,bi_idw_c,as_idw_c2,mo_idw_a,percent_ti,ivr,sls,lc11,lc82,Cv,D,D3,DSe,De_geo,M,Oe,Pzg1,Pzg2,Pzmi,Q,Qp,S3,Se,Tm,Tmc,Tp,Tpc,Tpv,Tr,uK3
0,c,sg,66,27.650394,87,0.160517,63.603901,61,3.829999,2.89,60,2,2.93,0.22901,0.763746,0.056217,2.37606,0.399192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,57,31.626377,89,0.045109,53.906799,117,5.1185,5.1805,60,2,3.783999,0.295621,0.761026,0.075062,2.74037,0.478056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,57,31.420473,87,0.022516,53.906799,117,2.369999,3.099999,60,0,5.409999,0.364473,0.949829,0.092894,3.750669,0.38429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,30.997638,81,0.01128,53.906799,117,2.759999,3.67,60,53,1.929999,0.337125,1.010139,0.087147,3.60064,0.39197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,56,30.353542,106,0.076102,50.965698,150,1.69,2.099999,60,0,4.099999,0.292225,0.691594,0.073843,2.871929,0.429511,0.953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,57,31.060235,98,0.0636,50.965698,150,1.69,2.099999,60,0,4.099999,0.295621,0.761026,0.075062,2.74037,0.478056,0.953611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,50,28.841339,57,0.091891,53.8069,69,2.908999,5.731999,60,35,2.938999,0.480325,0.826623,0.101421,4.93191,0.351532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,36,26.721258,19,0.143052,26.563999,168,1.8585,3.22,60,0,5.140999,0.965034,1.03916,0.147141,8.285779,0.587934,10.339595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,57,33.520076,83,0,53.906799,117,12.915499,5.1475,60,17,3.611,0.381137,1.00037,0.100189,3.815619,0.271512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,56,31.192127,86,0.029606,53.906799,117,2.369999,3.099999,60,0,5.409999,0.308952,0.869639,0.080221,3.17733,0.419734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,31.16496,68,0.026846,38.456299,123,6.2575,3.783499,60,0,5.196,0.698562,1.24054,0.15172,9.529899,0.584111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,36,26.380313,20,0.106818,24.875799,214,1.8585,3.22,60,0,5.140999,0.9587,1.03529,0.14725,8.04178,0.539479,27.119071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,52,29.040945,57,0.10717,48.386799,46,4.0555,3.854,60,2,4.859,0.330664,0.726574,0.071957,3.77955,0.363395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,66,25.725589,81,0.08402,45.738701,62,3.823499,4.846,60,7,6.636,0.213614,0.882291,0.078955,3.22443,0.39247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,57,33.231494,82,0,52.348701,97,5.1185,5.1805,60,2,3.783999,0.490554,1.03134,0.118253,5.312339,0.419147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,49,30.846456,60,0.09391,35.5135,76,2.9035,4.0615,60,0,5.867,0.682401,0.952964,0.126452,6.849249,0.644092,4.707413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,54,31.368898,77,0.087652,74.668701,48,7.184999,5.46,60,30,2.849999,0.213294,1.10459,0.063631,2.532939,0.374119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,54,29.789371,95,0.045242,46.3615,48,1.924999,2.144999,60,0,4.32,0.2761,1.26748,0.079827,4.742859,0.648229,0.114492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,52,30.541337,108,0.10519,44.6894,19,4.614999,3.559999,60,1,4.429999,0.277716,1.301759,0.089396,5.404379,0.710866,0.283041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,73,26.121652,90,0.079237,73.356499,151,11.0565,5.149,60,81,2,0.132902,0.834674,0.059054,1.45902,0.299573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,52,26.23307,54,0.117246,50.017799,123,2.908999,5.731999,60,35,2.938999,0.543278,0.946528,0.109117,5.68202,0.574087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,62,26.301969,76,0.147016,51.342701,39,3.181999,3.714499,60,0,3.364,0.174233,0.709753,0.042823,1.655079,0.356808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,63,33.771259,111,0.126721,35.407799,122,15.604999,5.517499,59.299999,0,5.63,0.379824,0.888579,0.111178,4.055079,0.658833,4.621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,65,34.334251,120,0.08583,6.49757,118,9.689999,5.864999,52.900001,6,5.219999,0.602787,1.14635,0.157673,6.19176,0.754962,4.621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,63,25.601181,69,0,58.851501,56,1.952499,5.594999,60,7,2.904999,0.528526,0.965641,0.108616,5.822959,0.609903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,50,28.874015,46,0.075107,24.124201,71,3.510499,4.5355,60,2,4.877999,0.589855,0.891224,0.110949,5.72382,0.495707,15.475419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,48,33.906299,76,0.009861,35.278801,42,4.494999,3.8485,60,0,5.454999,0.465402,0.824027,0.092706,5.62445,0.679217,60.911125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,52,33.791339,88,0.137118,33.959099,77,1,1.365,60,0,6.079999,0.194756,0.819051,0.065421,2.739909,0.825945,35.305427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,57,28.070865,91,0.063949,48.965302,67,12.661499,5.350999,60,21,2.677,0.226818,0.944186,0.086219,2.972549,0.538257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,28.632284,65,0.082566,43.780701,79,2.908999,5.731999,60,35,2.938999,0.479797,1.03504,0.114044,4.553549,0.44567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,28.634645,65,0.082566,43.780701,79,2.908999,5.731999,60,35,2.938999,0.479797,1.03504,0.114044,4.553549,0.44567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,31.990156,81,0.06503,84.815201,25,2.759999,3.67,60,53,1.929999,0.15916,1.077499,0.050449,1.69395,0.366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,65,26.0874,52,0.142729,59.7728,122,4.014999,4.063,60,0,3.111,0.279065,0.770677,0.074575,2.829329,0.37255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,63,25.720077,60,0,60.893902,168,11.0565,5.149,60,81,2,0.182882,0.76039,0.072543,2.43107,0.447488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,61,25.928346,60,0,60.893902,168,4.014999,4.063,60,0,3.111,0.133349,0.706919,0.070177,2.032829,0.504588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,66,26.200393,78,0.066274,59.883598,122,3.346999,3.267999,60,1,3.469,0.218048,0.911577,0.087577,2.99462,0.440683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,64,25.689371,61,0,60.893902,168,11.0565,5.149,60,81,2,0.182882,0.76039,0.072543,2.43107,0.447488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,57,28.510629,78,0.126073,63.614399,67,2.908999,5.731999,60,35,2.938999,0.28387,0.813982,0.063342,2.465709,0.376284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,crys aquifer,53,29.740549,110,0.053506,48.227501,97,0.884999,0.587499,60,0,3.68,0.469996,1.199949,0.100015,5.30038,0.510218,0.114492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,53,30.325592,104,0.097094,35.320801,33,1.179999,0.754999,60,2,4.599999,0.240188,1.39933,0.080024,5.895299,0.7993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,54,31.061023,90,0.132926,76.213898,37,2.759999,3.67,60,53,1.929999,0.211402,1.24372,0.068645,2.96526,0.428911,2.422041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,45,27.880708,36,0.110021,39.561699,84,1.715,2.964999,60,0,4.36,0.650611,0.895404,0.114779,6.309649,0.540256,15.475419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,33,24.168897,10,0.048512,27.9244,64,1.945,4.099999,60,0,4.21,0.875376,0.901105,0.130125,7.375649,0.660925,18.70318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,50,25.505905,38,0.129841,31.221701,158,3.707999,4.4505,60,1,5.156,0.522076,0.803707,0.120021,6.59141,0.736793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,34,24.596061,12,0.1429,23.429899,43,2.792999,4.297999,60,0,5.443999,0.632448,0.853704,0.108686,5.919559,0.619715,7.598929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,72,26.242519,92,0.118789,86.885902,32,2.874,4.722,60,75,2.061,0.108375,0.801294,0.051448,0.834631,0.251639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,52,28.751182,59,0.120112,35.048599,48,4.0555,3.854,60,2,4.859,0.430804,0.904021,0.095005,5.232679,0.510294,13.442642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,54,30.689764,104,0.002066,52.445099,48,4.614999,3.559999,60,1,4.429999,0.247739,0.56901,0.067796,2.657229,0.347196,0.953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,31.081102,76,0.148927,66.679604,63,4.494999,3.8485,60,0,5.454999,0.213294,1.10459,0.063631,2.532939,0.374119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,54,30.926771,77,0.104266,76.377098,52,2.759999,3.67,60,53,1.929999,0.20015,1.202579,0.063603,2.2483,0.341149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,31.90118,81,0.06314,53.906799,117,1.21,1.384999,60,19,3.109999,0.200687,1.07491,0.058799,2.160269,0.374581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,48,28.761415,46,0.158156,30.834101,34,1.8585,3.22,60,0,5.140999,1.04284,1.073609,0.134476,12.391099,0.642355,57.495075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,65,26.823228,72,0.046242,59.883598,122,4.014999,4.063,60,0,3.111,0.194997,0.861321,0.075888,2.77918,0.404031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,unk,55,30.846061,100,0.062107,73.455803,46,4.614999,3.559999,60,1,4.429999,0.247739,0.56901,0.067796,2.657229,0.347196,2.422041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,69,28.120471,91,0.119623,59.282101,66,3.829999,2.89,60,2,2.93,0.164076,0.703128,0.040854,1.545429,0.35223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,51,28.807086,58,0.09024,48.386799,46,2.908999,5.731999,60,35,2.938999,0.330664,0.726574,0.071957,3.77955,0.363395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,28.62244,67,0.07897,43.780701,79,4.0555,3.854,60,2,4.859,0.479797,1.03504,0.114044,4.553549,0.44567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,32.833461,81,0.127707,82.593597,24,3.109999,4.26,60,63,2.41,0.111955,1.099789,0.040429,1.12495,0.350607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,54,30.498031,117,0.139224,44.7159,48,2.325,2.602499,60,0,5.69,0.380851,1.2438,0.126329,5.26338,0.615945,0.283041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,72,26.249605,87,0.060035,73.356499,151,11.0565,5.149,60,81,2,0.167787,0.879984,0.069541,2.36101,0.366683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,67,26.533859,74,0.018204,73.356499,151,11.0565,5.149,60,81,2,0.17168,0.871074,0.070858,2.52921,0.387555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,72,33.969291,134,0.068639,26.0742,155,12.875,5.264999,60,54,2.289999,0.795086,1.48157,0.207598,6.9229,0.665594,4.621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,29.555904,58,0.075963,51.290401,65,4.0555,3.854,60,2,4.859,0.238612,0.65072,0.053496,3.04255,0.353123,15.475419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,46,27.187007,34,0.101935,17.9333,47,1.73,3.234999,60,0,5.15,0.588127,0.897183,0.10914,5.469099,0.472775,7.467978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,52,29.085826,57,0.133199,48.386799,46,4.0555,3.854,60,2,4.859,0.330664,0.726574,0.071957,3.77955,0.363395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,30.156692,72,0.11165,66.679604,63,1.969499,4.552999,60,73,2.312999,0.327039,0.992258,0.090444,4.25544,0.395135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,27.092126,65,0.048494,38.532398,61,1.7525,3.095499,60,0,5.354,0.433728,0.856992,0.09289,4.260799,0.401434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,71,26.937007,93,0.041235,46.416,106,5.465,4.800499,60,3,2.615999,0.289871,1.1022,0.139677,3.64099,0.654542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,66,26.253936,88,0.104718,71.024902,42,3.829999,2.89,60,2,2.93,0.172914,0.73873,0.056771,1.749609,0.278333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,30.1937,69,0.106806,28.554701,26,4.494999,3.8485,60,0,5.454999,0.207539,0.708522,0.081054,4.08092,0.265087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,72,26.111415,89,0.058554,68.704102,76,3.829999,2.89,60,2,2.93,0.139053,0.801548,0.056063,1.290449,0.284626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,54,32.335041,79,0.141336,85.269897,24,2.759999,3.67,60,53,1.929999,0.121417,1.097919,0.042375,1.242169,0.353626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,43,23.91929,32,0.127181,63.6031,18,6.624,5.597499,60,3,3.112999,0.389405,0.826952,0.089263,3.948699,0.460124,8.386978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,44,27.140157,33,0.099907,24.124201,71,1.73,3.234999,60,0,5.15,0.623247,0.890065,0.10937,6.017189,0.505613,7.467978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,26.027166,52,0.078593,30.194901,97,3.707999,4.4505,60,1,5.156,0.523016,0.806016,0.120039,6.580939,0.733959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,62,34.457874,120,0.039357,9.02313,125,5.639999,6,60,0,5.09,0.635304,1.183969,0.164375,6.53517,0.77766,4.621799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,70,34.695274,127,0.10743,26.0742,155,8.93,6,52.599998,0,5.199999,0.767159,1.37939,0.195227,7.05866,0.729551,4.621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,67,33.911415,117,0.132366,13.5148,104,15.604999,5.517499,59.299999,0,5.63,0.398279,0.905873,0.114579,4.25991,0.661668,4.621799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,69,34.664566,127,0.103952,26.0742,155,12.875,5.264999,60,54,2.289999,0.865405,1.382949,0.208139,7.985789,0.784754,4.621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,45,28.871654,44,0.160601,27.008699,18,1.559999,2.6875,60,0,5.34,0.58166,1.032789,0.154407,7.55587,0.523609,45.634597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,58,29.132284,89,0.104704,50.341202,77,2.055999,1.906499,60,3,3.828,0.41723,1.00817,0.080825,4.242269,0.668933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,60,27.661417,86,0.102027,65.304703,111,2.055999,1.906499,60,3,3.828,0.304369,0.848908,0.069203,3.0689,0.460283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,54,28.496063,105,0.074257,46.8339,58,0.884999,0.587499,60,0,3.68,0.408214,1.08922,0.088655,4.604489,0.605795,0.114492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,67,25.74488,58,0.106259,60.893902,168,11.0565,5.149,60,81,2,0.279065,0.770677,0.074575,2.829329,0.37255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,66,26.061418,75,0.02954,68.061096,91,3.796,4.3775,60,0,3.694,0.410466,1.067299,0.11674,5.79288,0.646724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,56,25.745668,62,0.060227,59.282101,66,8.168,4.7985,60,0,5.306,0.56186,0.989095,0.109632,6.03212,0.616626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,58,25.574409,51,0.046202,34.768902,154,4.014999,4.063,60,0,3.111,0.212841,0.742776,0.074994,2.66662,0.443488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,52,30.458269,69,0.131268,25.9228,80,3.579999,3.224999,60,0,6.159999,0.776943,1.273489,0.165947,7.69012,0.692441,4.707413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,31.258268,68,0.035232,38.456299,123,6.2575,3.783499,60,0,5.196,0.698562,1.24054,0.15172,9.529899,0.584111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,30.982284,76,0.150328,66.679604,63,4.494999,3.8485,60,0,5.454999,0.283179,1.053419,0.08027,3.631639,0.390064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,31.773227,75,0.171147,78.762001,45,1.969499,4.552999,60,73,2.312999,0.150165,1.09463,0.0485,1.642709,0.36287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,66,26.323226,71,0.070082,73.356499,151,11.0565,5.149,60,81,2,0.169979,0.899434,0.069989,2.596379,0.37009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,70,26.530315,102,0.217957,69.9338,72,2.616499,4.4825,60,40,2.828,0.153899,0.715712,0.052496,1.48773,0.251264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,31.605903,86,0.124814,82.593597,24,2.759999,3.67,60,53,1.929999,0.16237,1.12203,0.052822,1.7825,0.359483,2.422041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,52,30.012992,105,0.137231,52.377399,93,1.83,3.974999,60,1,3.819999,0.266209,1.34491,0.083553,5.6258,0.753664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,72,26.114961,89,0.066284,68.704102,76,3.829999,2.89,60,2,2.93,0.139053,0.801548,0.056063,1.290449,0.284626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,62,26.905904,103,0.079985,84.794296,51,0,0,0,0,0,0.165885,0.612326,0.041023,1.377349,0.384341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,31.869684,76,0.183435,78.762001,45,1.969499,4.552999,60,73,2.312999,0.150165,1.09463,0.0485,1.642709,0.36287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,64,25.670473,49,0,63.610401,92,1.952499,5.594999,60,7,2.904999,0.304973,0.750635,0.071731,2.7992,0.349344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,55,30.375198,72,0.079642,66.679604,63,4.494999,3.8485,60,0,5.454999,0.453716,1.05435,0.114348,4.821509,0.453148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,bdrk,37,27.008661,20,0.144053,26.563999,168,1.8585,3.22,60,0,5.140999,0.965034,1.03916,0.147141,8.285779,0.587934,10.339595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,67,34.430316,121,0.099756,6.49757,118,10.949999,6,60,0,5.099999,0.534328,1.072239,0.143702,5.55378,0.719971,4.621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,68,34.443305,116,0.118254,9.69357,105,1.575,4.014999,60,0,5.599999,0.494006,1.02961,0.135655,5.216569,0.697431,4.621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,65,34.572834,131,0.072889,14.0625,122,29.629999,6,60,0,6.05,0.943356,1.399469,0.219154,8.64865,0.817526,4.621799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,50,33.590156,82,0.028424,29.313299,43,4.494999,3.8485,60,0,5.454999,0.51383,1.04075,0.1296,5.58324,0.639626,60.911125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,51,33.903148,87,0.100936,42.026001,33,1.029999,2.015,60,0,6.21,0.195664,0.818949,0.065863,2.758949,0.82709,35.305427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,51,33.514961,85,0.060612,29.313299,43,4.494999,3.8485,60,0,5.454999,0.491508,1.132869,0.148535,5.02153,0.619404,60.911125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,58,26.784252,69,0.113233,38.532398,61,2.148,3.066499,60,0,5.388,0.260369,0.763321,0.059488,2.550559,0.384925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,53,31.552362,71,0.058529,37.001301,57,3.444999,3.269999,60,0,5.82,0.61505,1.184069,0.139164,8.59757,0.535646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,33,28.715354,14,0.12548,16.995399,70,2.48,4.744999,60,0,6.76,0.91304,1.14611,0.169451,8.482089,0.740924,17.79063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,52,26.179134,52,0.104923,39.827,94,2.908999,5.731999,60,35,2.938999,0.538076,0.925161,0.109783,5.391459,0.51858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
