"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"DeadDist"	"DeadDistInd"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"BSADead25"	"BSADeadInd25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"BSADead5"	"BSADeadInd5"	"PropJP1"	"NeighQMD1"	"NeighSDIAlt1"	"NeighBSA1"	"BSADead1"	"BSADeadInd1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"	"BSADead15"	"BSADeadInd15"	"TreesPClus"	"BAPClus"	"NeighBSA9125"	"NeighBSA915"	"NeighBSA911"	"NeighBSA9115"
3964	16904	0	2205	766295.5133	4334243.725	3	1	9	63.21995018	0	1	9.776183841	57.1356796	31.79682	0	0	1	10.16376325	94.46224693	54.087318	0	0	0.914798206	10.65142783	236.2476519	137.9862	0	0	0.943952802	10.67486779	361.0036828	210.68802	0	0	2	0.79083	31.79682	54.087318	137.9862	210.68802
3965	16905	0	2205	766295.8235	4334243.921	3	1	7	63.5802329	0	1	9.836157786	56.80694391	31.66047	0	0	1	9.939602554	88.63726808	50.111352	0	0	0.912844037	10.62431865	230.0278243	134.206578	0	0	0.943452381	10.65489492	356.676498	208.04283	0	0	2	0.79083	31.66047	50.111352	134.206578	208.04283
3966	16906	0	2205	766297.7624	4334241.166	3	1	7	63.19692692	0	1	9.567365508	52.65589201	28.955286	0	0	1	10.15159815	89.84780544	51.147612	0	0	0.926470588	10.49182688	211.6889541	122.475024	0	0	0.941538462	10.66352518	345.5989639	201.558024	0	0	2	0.79083	28.955286	51.147612	122.475024	201.558024
3967	16907	0	2205	766296.8929	4334243.112	3	1	13	63.82012779	0	1	9.893397311	55.40900104	30.962358	0	0	1	9.815692848	86.25632327	48.344256	0	0	0.919047619	10.56273774	219.5534597	127.78722	0	0	0.942073171	10.68963482	349.9009507	204.41592	0	0	2	0.79083	30.962358	48.344256	127.78722	204.41592
3968	16908	0	2205	766297.827	4334241.864	3	1	10	63.69831005	0	1	9.908351962	54.56457964	30.520584	0	0	1	9.998295309	84.93754737	47.978838	0	0	0.922705314	10.55947042	216.2470578	125.883774	0	0	0.940993789	10.73263439	345.7419494	202.294314	0	0	2	0.79083	30.520584	47.978838	125.883774	202.294314
3969	16909	0	2205	766296.7612	4334245.691	3	1	8	65.47843251	0	1	9.864333974	56.10797247	31.311414	0	0	1	9.792678475	81.06652552	45.502722	0	0	0.90821256	10.60944798	217.70965	127.0782	0	0	0.942073171	10.65750051	348.2416003	203.18877	0	0	2	0.79083	31.311414	45.502722	127.0782	203.18877
3970	16910	0	2205	766297.257	4334245.52	3	1	9	65.71999835	0	1	9.864333974	56.10797247	31.311414	0	0	1	10.07793163	82.50377137	47.084382	0	0	0.90821256	10.53634153	215.5852003	125.33292	0	0	0.940809969	10.65692702	340.7099844	198.831024	0	0	2	0.79083	31.311414	47.084382	125.33292	198.831024
3971	16911	0	2205	766297.6692	4334246.249	3	1	15	66.52058874	0	1	9.893397311	55.40900104	30.962358	0	0	0.987951807	9.997590071	79.9735266	45.246384	0	0	0.905940594	10.69028429	214.5994372	125.90559	0	0	0.941538462	10.78916836	351.4549654	206.335728	0	0	2	0.79083	30.962358	45.246384	125.90559	206.335728
3972	16912	0	2211	766264.6728	4334267.572	3	0	20	49.97137601	1	1	10.36269956	83.60964631	48.611502	0	0	0.978021978	10.82020901	196.6622507	116.213832	0	0	0.922693267	10.93987194	442.923101	261.748368	0	0	0.929292929	11.00099475	662.2799803	392.071698	0	0	1	0.13635	48.611502	116.213832	261.748368	392.071698
3973	16913	0	2211	766264.71	4334277.633	3	0	13	47.40179604	1	0.925925926	10.81964948	117.0202311	68.954922	0	0	0.926923077	10.40968484	266.0977308	153.660996	0	0	0.916666667	11.01009638	482.7370023	285.615072	0	0	0.92893401	11.15010642	674.626218	400.738104	0	0	1	0.13635	68.954922	153.660996	285.615072	400.738104
3974	16914	0	2211	766265.2023	4334277.008	3	0	6	47.99068869	1	0.952380952	10.82501512	114.039422	67.106016	0	0	0.930232558	10.42860556	264.8240126	153.033786	0	0	0.91571754	10.97564087	488.0982454	288.429336	0	0	0.92733564	11.14065469	658.6502715	391.259052	0	0	1	0.13635	67.106016	153.033786	288.429336	391.259052
3975	16915	0	2211	766266.0881	4334276.299	3	0	12	48.98768577	1	0.960784314	10.87766195	111.6616708	65.824326	0	0	0.933070866	10.46234342	262.0225623	151.637562	0	0	0.913140312	10.93012836	495.8519091	292.558014	0	0	0.927083333	11.13607439	655.9318558	389.584674	0	0	1	0.13635	65.824326	151.637562	292.558014	389.584674
3976	16916	0	2211	766266.4676	4334274.659	3	0	16	49.68316003	1	0.990384615	10.5770979	108.8672296	63.45729	0	0	0.928571429	10.47004531	245.6695933	142.29486	0	0	0.911363636	10.92349428	485.552719	286.345908	0	0	0.927209705	11.15690831	658.9652959	391.722642	0	0	1	0.13635	63.45729	142.29486	286.345908	391.722642
3977	16917	0	2213	766270.4044	4334273.89	3	0	12	53.6935385	0	1	10.63826712	116.1249718	67.896846	0	0	0.920833333	10.48033873	247.135316	143.772894	0	0	0.905405405	10.94159351	491.7761171	289.90737	0	0	0.92469352	11.11325237	648.4598343	384.621534	0	0	1	0.13635	67.896846	143.772894	289.90737	384.621534
3978	16918	0	2213	766271.263	4334274.346	3	0	9	54.44031161	0	1	10.49489672	115.8120986	67.280544	0	0	0.91322314	10.45256898	248.1169065	144.20376	0	0	0.905405405	10.9303693	490.7750682	289.312884	0	0	0.923893805	11.08319305	639.1473667	378.523962	0	0	1	0.13635	67.280544	144.20376	289.312884	378.523962
3979	16919	0	2213	766273.8101	4334275.182	3	0	9	56.78486737	0	0.974137931	10.41716091	119.0531736	68.654952	0	0	0.90376569	10.59051443	250.3483495	146.199924	0	0	0.905405405	10.99887382	495.5991764	292.950702	0	0	0.923487544	11.07560559	635.0440191	375.99876	0	0	1	0.13635	68.654952	146.199924	292.950702	375.99876
3980	16920	0	2213	766277.6168	4334274.393	3	0	7	60.67116308	0	0.949152542	10.70838417	125.6253939	73.798074	0	0	0.905829596	10.5868181	233.3808685	136.317276	0	0	0.907801418	10.89157829	465.1065053	273.676266	0	0	0.921675774	11.00397345	614.2252662	362.565558	0	0	1	0.13635	73.798074	136.317276	273.676266	362.565558
3981	16921	0	2213	766280.9281	4334272.787	3	0	6	64.22337142	0	0.891891892	10.86070693	121.0531661	71.409222	0	0	0.885714286	10.59694475	219.9846778	128.616228	0	0	0.916256158	10.8347416	443.4350358	259.943094	0	0	0.918819188	10.97808955	603.8655449	356.260734	0	0	1	0.13635	71.409222	128.616228	259.943094	356.260734
3982	16922	0	2213	766280.4236	4334271.147	3	0	8	64.06836586	0	0.897196262	10.62662852	112.4762413	65.900682	0	0	0.888888889	10.69787102	220.0638392	129.20526	0	0	0.916461916	10.76028735	439.5668841	257.014296	0	0	0.920810313	10.95192912	602.5234952	355.21902	0	0	1	0.13635	65.900682	129.20526	257.014296	355.21902
3983	16923	0	2213	766275.1551	4334269.569	3	0	14	59.33599953	0	0.969387755	10.24446092	97.93896446	56.09439	0	0	0.931372549	10.64558272	215.0178282	126.091026	0	0	0.91198044	10.89536812	449.4309754	264.802608	0	0	0.923913043	10.99077347	616.0666213	363.67272	0	0	1	0.13635	56.09439	126.091026	264.802608	363.67272
3984	16924	0	2213	766281.7442	4334267.509	3	0	10	66.23554562	0	0.860465116	10.33564615	86.30997071	50.105898	0	0	0.90052356	10.78271838	205.54858	121.116978	0	0	0.921052632	10.673134	404.5833822	236.092752	0	0	0.921414538	10.95588582	564.6245033	333.217584	0	0	1	0.13635	50.105898	121.116978	236.092752	333.217584
3985	16925	0	2213	766283.4963	4334265.855	3	0	22	68.37520605	0	0.837837838	10.29037861	73.81018427	42.737544	0	0	0.895027624	10.71065974	192.7161122	113.246856	0	0	0.925207756	10.65474287	382.9018989	223.515828	0	0	0.926229508	10.91002697	537.9876735	316.801044	0	0	1	0.13635	42.737544	113.246856	223.515828	316.801044
3986	16926	0	2211	766269.1843	4334266.84	3	0	12	54.4584353	0	1	10.47383165	88.9770836	52.052976	0	0	0.983695652	10.27449353	184.6601927	105.938496	0	0	0.912820513	10.88577053	427.2610257	252.05661	0	0	0.928327645	10.93059082	647.1046605	381.856356	0	0	1	0.13635	52.052976	105.938496	252.05661	381.856356
3987	16927	0	2205	766280.1905	4334261.235	3	0	7	66.72857143	0	0.984126984	10.07353912	61.10465609	34.867422	0	0	0.911111111	10.38214279	182.6135965	105.818508	0	0	0.929618768	10.54358361	355.4971229	206.750232	0	0	0.930139721	10.91767415	552.4964605	325.696518	0	0	1	0.13635	34.867422	105.818508	206.750232	325.696518
3988	16928	0	2205	766276.9984	4334262.286	3	0	10	63.3722249	0	1	9.801766518	62.25792629	35.107398	0	0	0.934065934	10.37457797	184.475807	106.838406	0	0	0.922222222	10.7424392	385.2044882	226.580976	0	0	0.928030303	10.95617994	585.6551603	345.67452	0	0	1	0.13635	35.107398	106.838406	226.580976	345.67452
3989	16929	0	2205	766277.566	4334260.655	3	0	7	64.50478833	0	1	9.903320533	62.14966199	35.303742	0	0	0.931428571	10.28396811	174.836244	100.942632	0	0	0.925816024	10.63558776	355.4464219	207.90648	0	0	0.933206107	10.8785804	574.2688247	338.213448	0	0	1	0.13635	35.303742	100.942632	207.90648	338.213448
3990	16930	0	2205	766272.4634	4334263.392	3	0	6	58.74741282	0	1	10.08621373	79.32330025	45.497268	0	0	0.97740113	10.48539474	182.2694358	106.13484	0	0	0.91383812	10.7424149	410.1380973	241.055892	0	0	0.928446771	10.85908471	626.7504373	368.515872	0	0	1	0.13635	45.497268	106.13484	241.055892	368.515872
3991	16931	0	2205	766276.9212	4334260.15	3	0	6	64.10473159	0	1	9.689290631	61.8051204	34.818336	0	0	0.929411765	10.3449334	171.4230678	99.224622	0	0	0.926686217	10.60321425	357.9419099	209.095452	0	0	0.933837429	10.84571296	576.7600327	339.380604	0	0	1	0.13635	34.818336	99.224622	209.095452	339.380604
3992	16932	0	2205	766271.7552	4334261.793	3	0	6	58.70972914	0	1	9.888264649	75.88807139	43.19568	0	0	0.981927711	10.32688619	167.7433618	96.552162	0	0	0.913043478	10.77587886	395.6877835	233.060328	0	0	0.929065744	10.80689258	627.1852001	368.166816	0	0	1	0.13635	43.19568	96.552162	233.060328	368.166816
3993	16933	0	2205	766274.2855	4334258.22	3	0	6	62.49631171	0	1	9.826268649	67.13323973	37.916208	0	0	0.986111111	10.28078034	144.647808	83.00988	0	0	0.93768546	10.81144025	364.2312126	214.838514	0	0	0.936014625	10.77592957	589.8266979	346.427172	0	0	1	0.13635	37.916208	83.00988	214.838514	346.427172
3994	16934	0	2205	766271.9215	4334259.741	3	0	8	59.70829403	0	1	9.827893976	74.12904451	42.143058	0	0	0.987096774	10.31065844	156.0785613	89.871012	0	0	0.923728814	10.74091391	378.7019122	222.74136	0	0	0.932384342	10.76404983	605.5679294	355.142664	0	0	1	0.13635	42.143058	89.871012	222.74136	355.142664
3995	16935	0	2204	766269.6477	4334258.131	3	0	7	58.38891283	0	1	10.05218939	82.5199665	47.39526	0	0	1	10.309742	141.6946716	81.739098	0	0	0.942363112	10.73240132	371.023038	217.990926	0	0	0.936952715	10.7251117	611.1777119	358.224174	0	0	1	0.13635	47.39526	81.739098	217.990926	358.224174
3996	16936	0	2204	766268.6495	4334259.341	3	0	8	56.94664777	0	1	10.16609058	81.18760124	46.784412	0	0	1	10.45361878	154.9928005	89.996454	0	0	0.923076923	10.7966176	378.8676849	223.15041	0	0	0.932758621	10.79790848	627.304662	368.82675	0	0	1	0.13635	46.784412	89.996454	223.15041	368.82675
3997	16937	0	2205	766270.2419	4334256.045	3	0	8	59.38664447	0	1	9.463532192	67.70732563	37.610784	0	0	1	10.25465235	132.7396247	76.279644	0	0	0.947058824	10.84069132	369.471883	217.925478	0	0	0.941281139	10.59686719	589.89918	344.196486	0	0	2	0.79083	37.610784	76.279644	217.925478	344.196486
3998	16938	0	2204	766268.0789	4334258.105	3	0	10	57.01602415	0	1	10.09125034	87.07315307	49.98591	0	0	1	10.49918457	150.7605649	87.776676	0	0	0.945086705	10.76348462	371.415998	218.62359	0	0	0.935986159	10.72090091	617.322533	362.331036	0	0	1	0.13635	49.98591	87.776676	218.62359	362.331036
3999	16939	0	2204	766266.9122	4334259.652	3	0	8	55.26004338	0	1	10.16530045	82.21552214	47.34072	0	0	1	10.66409738	156.315647	91.796274	0	0	0.934285714	10.92075351	384.6091016	227.660868	0	0	0.933786078	10.82144008	638.4669666	376.184196	0	0	1	0.13635	47.34072	91.796274	227.660868	376.184196
4000	16940	0	2204	766267.9898	4334255.841	3	0	7	58.04957674	0	1	9.423240863	69.01325286	38.25981	0	0	1	10.45487197	141.5477028	82.268136	0	0	0.958944282	10.79806652	367.9746627	216.85104	0	0	0.942608696	10.65792214	608.4851342	356.22801	0	0	1	0.13635	38.25981	82.268136	216.85104	356.22801
4001	16941	0	2204	766266.4152	4334260.472	3	0	8	54.44241132	0	1	10.14322717	84.88922133	48.818754	0	0	1	10.52705049	154.1106035	90.056448	0	0	0.927576602	10.95038189	396.4166196	234.783792	0	0	0.932773109	10.82379886	645.5444923	380.181978	0	0	1	0.13635	48.818754	90.056448	234.783792	380.181978
4002	16942	0	2204	766266.3305	4334257.963	3	0	6	55.55356166	0	1	9.941784571	82.47449692	46.898946	0	0	1	10.57661878	154.0517484	90.296424	0	0	0.942028986	10.81209736	372.978918	219.965274	0	0	0.935264055	10.78581945	632.741916	372.442752	0	0	1	0.13635	46.898946	90.296424	219.965274	372.442752
4003	16943	0	2204	766262.4442	4334258.079	3	0	7	52.14115805	0	1	9.983319421	77.35320355	44.030142	0	0	1	10.854896	157.5765643	93.825162	0	0	0.963636364	10.87560517	360.3954125	212.880528	0	0	0.939799331	10.75930025	642.5055773	377.558604	0	0	1	0.13635	44.030142	93.825162	212.880528	377.558604
4004	16944	0	2204	766260.9091	4334260.252	3	0	6	49.71078593	1	1	10.745582	81.85192687	48.491514	0	0	1	10.89158697	163.0690169	97.048476	0	0	0.962750716	11.00390657	388.6225759	230.480586	0	0	0.940397351	10.87998953	660.9444221	389.950092	0	0	1	0.13635	48.491514	97.048476	230.480586	389.950092
4005	16945	0	2204	766259.6102	4334258.878	3	0	7	49.31164954	1	1	10.64471038	74.62103069	43.87743	0	0	1	11.00117296	171.5016388	102.311586	0	0	0.967836257	11.0172645	381.1595283	226.406448	0	0	0.943708609	10.87412933	660.2338839	389.530134	0	0	1	0.13635	43.87743	102.311586	226.406448	389.530134
4006	16946	0	2204	766257.0995	4334260.054	3	0	8	46.56219268	1	1	11.49025561	90.20561074	55.445364	0	0	1	11.01271992	166.3034572	99.219168	0	0	0.974647887	11.13451682	401.7635764	240.041448	0	0	0.946666667	10.93945459	661.9385978	391.613562	0	0	1	0.13635	55.445364	99.219168	240.041448	391.613562
4007	16947	0	2204	766255.1281	4334259.042	3	0	8	45.49041759	1	1	11.56068124	91.26160441	56.127114	0	0	1	11.16373284	180.2560546	108.076464	0	0	0.974063401	11.19231931	396.0952465	237.074472	0	0	0.951505017	10.9521611	661.1225751	391.21542	0	0	1	0.13635	56.127114	108.076464	237.074472	391.21542
4008	16948	0	2204	766254.5563	4334259.728	3	0	6	44.62868286	1	1	11.7282834	92.33833619	57.016116	0	0	1	11.34108695	183.6457662	110.836188	0	0	0.974719101	11.14952007	403.7498886	241.36677	0	0	0.952782462	11.01493697	661.8400856	392.404392	0	0	1	0.13635	57.016116	110.836188	241.36677	392.404392
4009	16949	0	2204	766252.8729	4334258.423	3	0	11	44.03872587	1	1	11.49382913	87.23701935	53.318304	0	0	1	11.29629364	184.5905377	111.354318	0	0	0.973451327	11.24663175	389.6807171	233.862066	0	0	0.960616438	11.11182266	662.556029	393.277032	0	0	1	0.13635	53.318304	111.354318	233.862066	393.277032
4010	16950	0	2204	766249.4981	4334255.806	3	0	10	43.14993488	1	1	11.20973808	89.989154	54.141858	0	0	1	11.46583659	187.5729942	114.004962	0	0	0.979472141	11.38270541	399.0499214	240.968628	0	0	0.972270364	11.18662706	660.1607703	393.129774	0.13635	1	1	0.13635	54.141858	114.004962	240.968628	393.266124
4011	16951	0	2211	766260.7063	4334265.301	3	0	8	47.19356493	1	1	10.91485897	89.21003289	53.280126	0	0	0.969879518	10.89572703	180.7300571	107.481978	0	0	0.938461538	11.02247122	435.0982131	258.426882	0	0	0.933333333	10.93892134	662.9761814	391.575384	0	0	1	0.13635	53.280126	107.481978	258.426882	391.575384
4012	16952	0	2204	766254.424	4334260.97	3	0	8	43.82108556	1	1	11.70081582	93.27270604	57.496068	0	0	1	11.43960297	182.519819	110.628936	0	0	0.971910112	11.13250126	403.3718849	240.63048	0	0	0.948333333	10.99908935	667.1537628	395.235018	0.13635	1	1	0.13635	57.496068	110.628936	240.63048	395.371368
4013	16953	0	2204	766250.4001	4334260.676	3	0	11	40.70655311	1	1	12.30380273	96.23138041	60.272154	0	0	1	11.80699214	195.0371976	120.129804	0	0	0.971988796	11.21760821	409.1589409	245.010042	0	0	0.95819398	11.1914211	685.5386935	407.811942	0.13635	1	1	0.13635	60.272154	120.129804	245.010042	407.948292
4014	16954	0	2204	766252.3181	4334261.603	3	0	8	41.72143297	1	1	12.16726155	91.84835125	57.326994	0	0	1	11.47516829	184.4115442	112.036068	0	0	0.972144847	11.17161644	409.0104768	244.36647	0	0	0.957983193	11.13076545	675.0114682	401.376222	0.13635	1	1	0.13635	57.326994	112.036068	244.36647	401.512572
4015	16955	0	2204	766256.9916	4334263.861	3	0	8	44.52582916	1	1	11.72385252	94.84093966	58.472334	0	0	0.980645161	11.29058986	178.6768034	107.765586	0	0	0.946091644	11.09442443	418.6302479	249.05691	0	0	0.94639866	10.9830843	663.1684413	392.76981	0	0	1	0.13635	58.472334	107.765586	249.05691	392.76981
4016	16956	0	2204	766254.0757	4334262.901	3	0	8	42.48637952	1	1	12.00444362	94.77599707	58.946832	0	0	0.98630137	11.41826223	171.1421734	103.81689	0	0	0.958791209	11.1387355	413.0124089	246.313548	0	0	0.948247078	11.02391745	668.5265507	396.358542	0.13635	1	1	0.13635	58.946832	103.81689	246.313548	396.494892
4017	16957	0	2204	766250.7263	4334261.424	3	0	8	40.52379585	1	1	12.53324347	99.22734438	62.541018	0	0	0.993548387	11.71599403	189.213331	116.039304	0	0	0.972144847	11.19328788	410.086343	245.315466	0	0	0.957841484	11.1265752	673.4235683	399.72366	0.13635	1	1	0.13635	62.541018	116.039304	245.315466	399.86001
4018	16958	0	2204	766247.3559	4334261.681	3	0	8	37.68582572	1	1	12.53395389	95.03025868	59.977638	0	0	0.993421053	12.21436816	197.9723247	123.680358	0	0	0.970108696	11.26001969	424.3421417	254.472732	0	0	0.961016949	11.36440319	692.1383315	414.17676	0.332694	1	1	0.13635	59.977638	123.680358	254.472732	414.509454
4019	16959	0	2204	766246.8736	4334262.202	3	0	8	36.98394528	1	1	12.88302069	102.4305405	65.1753	0	0	0.993464052	12.22688562	199.8061496	124.749342	0	0	0.962962963	11.21943231	433.653875	259.506774	0	0	0.961016949	11.3638794	692.0543939	414.138582	0.332694	1	1	0.13635	65.1753	124.749342	259.506774	414.471276
