"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"PropJP1"	"NeighQMD1"	"NeighSDIAlt1"	"NeighBSA1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"
4594	17568	0	2211	766142.2463	4334349.464	3	0	11	0.93814433	13.19168748	147.285343310478	92.06352	0.944751381	13.31969837	278.74621016932	175.138848	0.950953678	13.1805736	553.925635297731	347.736132	0.959064327	13.25826823	780.122103735331	491.819904
4595	17569	0	2218	766138.1113	4334358.318	3	0	10	0.964285714	12.78915556	161.428504406573	99.911826	0.971830986	12.5591558	299.026617511501	183.238038	0.962025316	12.96255562	582.17294986436	361.987434	0.961612284	13.27011565	794.008324219485	500.382684
4597	17571	0	2211	766138.9732	4334341.419	3	0	8	0.916666667	13.255502	146.635254758744	91.998072	0.917127072	13.9073493	297.073027016621	190.933632	0.946327684	13.38668704	546.354562338194	345.990852	0.953346856	13.67813137	786.751846992843	503.055144
4598	17572	0	2218	766135.8644	4334360.2	3	0	9	0.990990991	12.76185194	159.576394101362	98.597412	0.96969697	12.53290043	323.503363865414	197.892936	0.963917526	13.00693709	574.365020136764	358.011468	0.963035019	13.26774562	783.153171454747	493.483374
4599	17573	0	2211	766132.453	4334341.921	3	0	8	0.927083333	13.31313574	147.475587805999	92.79981	0.935960591	13.49146784	317.604995116406	201.5253	0.942934783	13.4073917	569.886596089056	360.787554	0.952	13.72945738	801.881065850828	514.034046
4600	17574	0	2211	766133.1097	4334352.395	3	0	11	0.953703704	12.72501182	154.714975679209	95.379552	0.962184874	12.67781096	338.48937218108	208.631862	0.953488372	13.20304561	584.808033451069	367.937748	0.95481336	13.46610385	793.858682927169	503.4042
4601	17575	0	2211	766131.7344	4334352.229	3	0	9	0.954545455	12.63904484	155.768234144956	95.837688	0.967078189	12.70672678	347.074565678279	213.98769	0.953488372	13.18875098	583.886565035509	367.141464	0.954365079	13.46188034	785.66752685133	498.146544
4602	17576	0	2211	766127.9678	4334344.89	3	0	6	0.946902655	12.66554102	159.953247847145	98.864658	0.940639269	13.18120982	329.762314377852	207.5247	0.942857143	13.42482678	596.979180821791	378.436698	0.953252033	13.72345923	788.170572602433	505.36764
4603	17577	0	2211	766128.8113	4334347.518	3	0	9	0.954954955	12.55115658	155.224077104421	95.368644	0.946666667	13.06683673	334.098616604289	209.526318	0.94629156	13.36952675	602.128685574004	381.174606	0.953629032	13.67678454	791.910044054223	506.016666
4604	17578	0	2211	766126.9718	4334346.756	3	0	18	0.948275862	12.54783949	162.052900276144	99.611856	0.949308756	13.04388198	321.286720842413	201.367134	0.950904393	13.31675326	592.176032092356	374.302566	0.952965235	13.63435754	776.110082067744	495.784962
4605	17579	0	2211	766130.3594	4334353.24	3	0	15	0.966101695	12.51710694	164.450401389839	100.833552	0.965116279	12.59029403	363.268325565184	223.052238	0.955380577	13.1564381	572.618964927761	359.680392	0.953815261	13.48262306	778.229801950385	493.734258
4606	17580	0	2211	766129.3933	4334352.046	3	0	17	0.965811966	12.56742499	164.199674587957	100.784466	0.96031746	12.70389267	359.675284760508	221.81418	0.953246753	13.26209323	585.381896985919	369.31761	0.954365079	13.50734662	789.789267428931	501.517116
4607	17581	0	2211	766129.1348	4334353.302	3	0	10	0.975206612	12.50553596	168.259098854311	103.206042	0.964705882	12.57011707	357.834353623496	219.752568	0.958224543	13.19219248	578.231560090104	363.53637	0.954545455	13.47857325	790.062543094083	501.364404
4608	17582	0	2211	766123.2548	4334346.28	3	0	16	0.965517241	12.68416064	164.766415913678	101.788002	0.953051643	12.98355768	312.616130463589	195.831324	0.949367089	13.40611989	610.62464085753	387.184914	0.95256917	13.62774431	801.818693643693	512.523288
4609	17583	0	2211	766124.9752	4334349.583	3	0	13	0.976744186	12.53120137	179.940012791995	110.481678	0.960526316	12.60099551	320.969890670085	197.451162	0.95177665	13.35364358	605.64465087154	383.187132	0.954545455	13.55321819	796.336189403976	506.932938
4610	17584	0	2211	766123.3521	4334348.15	3	0	14	0.968253968	12.44607416	173.954969441467	106.451172	0.953917051	12.70563575	309.478377913857	191.059074	0.952141058	13.41481192	614.606494231971	389.650122	0.952475248	13.56349206	794.425185683288	506.698416
4611	17585	0	2211	766122.2123	4334347.938	3	0	13	0.966666667	12.41672259	164.885710313766	100.904454	0.953271028	12.70587472	305.158253195215	188.424792	0.95443038	13.40215361	610.590512415376	386.955846	0.95256917	13.53205826	792.971381492629	505.351278
4612	17586	0	2211	766122.9534	4334349.753	3	0	10	0.968992248	12.3852876	176.688497220599	107.923752	0.955555556	12.49871104	312.942374567414	191.702646	0.954545455	13.3729525	610.192721739356	386.246826	0.952662722	13.49395365	792.043374014098	503.502372
4613	17587	0	2211	766124.2271	4334351.489	3	0	9	0.977777778	12.46060459	186.574397164491	114.321294	0.961373391	12.50665059	324.449405439904	198.77103	0.954773869	13.42838814	617.114885180128	391.422672	0.952755906	13.53764073	798.074628432376	507.7674
4614	17588	0	2218	766133.7786	4334361.864	3	0	17	1	12.3756106	167.200931909523	101.90799	0.970464135	12.47410821	329.074305284348	201.132612	0.96875	13.08097776	573.141678983097	358.365978	0.965183752	13.32556189	793.003009856867	500.699016
4615	17589	0	2205	766117.8969	4334351.634	3	0	17	0.97761194	12.40636572	183.849479025463	112.48875	0.978070175	12.81822989	329.017825966587	204.317748	0.956521739	13.40563305	603.736430923846	383.236218	0.958823529	13.63480264	808.613266158925	517.110102
4616	17590	0	2205	766118.9844	4334352.758	3	0	12	0.977777778	12.38517632	184.704029069268	112.941432	0.974025974	12.69693354	328.141696152107	203.10696	0.953964194	13.40601461	604.374752337491	383.258034	0.958984375	13.60541884	809.493507909707	516.90285
4617	17591	0	2218	766122.4679	4334355.249	3	0	16	0.979591837	12.15293699	195.346034520685	118.411794	0.967479675	12.57707942	344.624389331257	212.231502	0.954081633	13.42895136	608.589597132693	385.554168	0.956777996	13.59460774	803.759532896416	513.05778
4618	17592	0	2211	766120.6293	4334354.153	3	0	10	0.978723404	12.31587801	191.42296876529	116.644698	0.966942149	12.60378403	340.170129740177	209.668122	0.953846154	13.45972149	607.153467898259	385.346916	0.958823529	13.63516216	809.036589238821	517.137372
4619	17593	0	2205	766115.9212	4334351.348	3	0	12	0.977272727	12.36073941	180.068662868088	109.996272	0.977876106	12.84884899	327.464573173842	203.494194	0.956185567	13.26630489	588.983121352515	372.431844	0.958742633	13.69747514	812.462251671255	520.851546
4620	17594	0	2205	766114.9743	4334351.774	3	0	10	0.97761194	12.40125174	183.55558595151	112.396032	0.977678571	12.92336616	327.485161673724	204.039594	0.957783641	13.24261132	573.297939587893	362.494656	0.962671906	13.77349751	819.300533049284	526.649148
4621	17595	0	2205	766117.4712	4334353.571	3	0	7	0.97810219	12.45400296	189.146556752086	115.892046	0.978165939	12.72449071	326.756651641671	202.223412	0.958974359	13.31058958	595.476712162794	376.855038	0.96124031	13.69072849	823.821679625535	527.494518
4622	17596	0	2212	766119.2026	4334356.315	3	0	10	0.979310345	12.40494896	199.055665074398	121.695102	0.974683544	12.62590599	333.995666812241	206.057574	0.9609375	13.20235143	581.734958498817	365.047128	0.962598425	13.69687303	811.530264884425	519.782562
4623	17597	0	2212	766118.513	4334356.389	3	0	12	0.979452055	12.42153455	200.84841644127	122.862258	0.974576271	12.62647877	332.605209495975	205.20675	0.961038961	13.25513868	586.050349953142	368.930376	0.962671906	13.68204766	811.643883869832	519.678936
4624	17598	0	2212	766116.5531	4334356.396	3	0	8	0.979591837	12.53186415	204.601265894962	125.911044	0.978165939	12.68134827	325.014236640372	200.854458	0.96124031	13.26474607	589.176891868878	371.384676	0.962598425	13.69212947	810.949615089927	519.422598
4625	17599	0	2212	766119.3195	4334357.725	3	0	7	0.98	12.31963203	203.510581201447	124.165764	0.983122363	12.67277223	336.178456301151	207.590148	0.9609375	13.18478448	580.377561345973	364.076316	0.962671906	13.68061167	810.807683749382	519.569856
4626	17600	0	2212	766117.9597	4334357.97	3	0	11	0.980392157	12.52579039	213.011544732368	130.92327	0.978723404	12.63884589	331.807902130078	204.737706	0.961139896	13.14841546	580.564754220818	363.956328	0.962450593	13.74513928	812.615494298462	521.391492
4627	17601	0	2212	766116.7916	4334357.618	3	0	10	0.980263158	12.75167688	216.924036692449	134.801064	0.978540773	12.63315347	328.626998592047	202.812444	0.960835509	13.20920243	579.798556927969	364.474458	0.96222664	13.7339098	806.58082957607	517.453704
4628	17602	0	2212	766117.1875	4334358.459	3	0	7	0.980645161	12.69569396	219.711668697632	136.257282	0.978902954	12.58925937	332.684804015156	204.863148	0.960629921	13.16182342	573.361919757876	359.974908	0.962376238	13.74362138	810.833312396904	520.246152
4629	17603	0	2212	766119.7634	4334359.447	3	0	12	0.980519481	12.42771306	211.739314456977	129.72339	0.983263598	12.601554	335.875669318721	206.995662	0.963446475	13.2458181	583.051834825223	366.497892	0.962151394	13.67144347	798.816831289091	511.737912
4630	17604	0	2212	766116.6456	4334359.405	3	0	10	0.980263158	12.71266463	215.888335414545	133.97751	0.978632479	12.69144001	332.337649285479	205.566714	0.963157895	13.28701384	579.763345302573	365.892498	0.961923848	13.72328887	799.092224500038	512.545104
4631	17605	0	2212	766116.5768	4334359.75	3	0	11	0.986577181	12.55163831	207.626384141884	128.027196	0.982683983	12.69556967	328.12509900879	203.063328	0.963060686	13.27872502	577.618034135436	364.474458	0.961923848	13.77866842	803.789342974726	516.690144
4632	17606	0	2218	766128.2089	4334362.258	3	0	19	1	12.34936635	199.431599748492	121.438764	0.980842912	12.71060136	372.547786020458	229.978818	0.966145833	13.08505827	573.414773991042	358.589592	0.96031746	13.42099161	781.566565903571	495.125028
4633	17607	0	2218	766124.8688	4334361.947	3	0	18	1	12.11878149	195.941098435839	118.548144	0.98046875	12.73405866	365.477837087129	226.406448	0.968992248	13.20754619	586.836802295733	368.188632	0.964	13.60022059	790.373485927227	504.402282
4634	17608	0	2212	766119.6181	4334362.409	3	0	12	0.987261146	12.23417996	210.857307414255	128.163546	0.983471074	12.68727481	343.597069645893	212.455116	0.968831169	13.32110911	590.99222410521	372.611826	0.962151394	13.73250426	804.046697798893	516.319272
4635	17609	0	2212	766117.1832	4334362.247	3	0	8	0.993377483	12.4929119	208.945998704825	128.534418	0.982758621	12.7814858	333.134750197805	206.712054	0.970899471	13.4018083	584.385972859336	370.282968	0.962151394	13.70411576	801.101163226136	514.186758
4636	17610	0	2218	766134.5141	4334363.587	3	0	13	1	12.36577053	155.966829438178	95.074128	0.97008547	12.47767237	325.125914887135	198.700128	0.971354167	12.96318907	565.092363018147	351.941166	0.966403162	13.31734878	775.290638408672	489.44196
4637	17611	0	2212	766116.245	4334362.537	3	0	10	0.986486486	12.48133742	204.358091765138	125.747424	0.982758621	12.86903528	336.331713095262	209.553588	0.968421053	13.46828634	591.965080076923	375.94422	0.964	13.73288025	800.392911965206	514.290384
4638	17612	0	2212	766116.5409	4334362.898	3	0	14	0.986486486	12.44881412	203.538190232022	125.092944	0.982608696	12.83693719	332.124462261282	206.712054	0.973684211	13.45929536	591.563848397662	375.442452	0.964071856	13.72753109	801.533521163966	514.917594
4639	17613	0	2218	766123.8419	4334363.562	3	0	8	0.993421053	12.27427777	205.166345342486	124.8966	0.983870968	12.72966436	353.913565230645	219.179898	0.971279373	13.23132212	582.042108895374	365.696154	0.962075848	13.58627345	790.177319443863	504.375012
4640	17614	0	2212	766118.7092	4334364.815	3	0	12	0.986666667	12.30907524	202.641365613435	123.953058	0.982978723	12.77547518	336.942548235215	209.18817	0.970822281	13.42658592	585.089108970789	370.670202	0.965656566	13.5589249	778.058596946189	496.330362
4641	17615	0	2212	766117.8605	4334365.528	3	0	12	0.986111111	12.35555431	195.565324186563	119.895282	0.982978723	12.78596305	337.27517595366	209.531772	0.97311828	13.42411968	576.915272153458	365.619798	0.967545639	13.5704906	776.074766806273	495.16866
4642	17616	0	2218	766127.32	4334364.979	3	0	13	0.993243243	12.04972804	195.069503867178	117.201006	0.983739837	12.83145905	355.816431859527	220.903362	0.973684211	12.97730813	559.999507444075	349.034184	0.965587045	13.54935498	776.597991875363	494.628714
4643	17617	0	2218	766122.5438	4334366.002	3	0	12	0.993377483	11.9839849	196.386547287637	118.275444	0.983739837	12.91104651	358.985580241182	223.652178	0.970899471	13.27766155	577.181689452587	363.45456	0.967935872	13.55712326	784.99190541205	500.208156
4644	17618	0	2218	766122.3457	4334366.545	3	0	14	0.993333333	11.96940544	194.6704753193	117.20646	0.983673469	12.92158454	357.985580241182	223.106778	0.970976253	13.29113816	579.103347980579	365.156208	0.967741935	13.54599393	779.134334323625	496.384902
4645	17619	0	2218	766123.2362	4334367.576	3	0	8	0.993103448	12.01464623	189.323247942945	114.157674	0.991666667	12.87908511	348.895180621774	217.118286	0.970822281	13.26609927	574.15718276131	361.861992	0.967479675	13.59407152	777.472499802243	495.883134
4646	17620	0	2218	766124.1201	4334368.26	3	0	11	0.993150685	11.98315027	190.186507980596	114.34311	0.991735537	12.8998046	352.689157070343	219.63258	0.976	13.22553087	568.346410628998	357.744222	0.971544715	13.55821534	774.276517053195	493.270668
4647	17621	0	2218	766120.4995	4334370.64	3	0	12	0.992424242	12.38308964	180.254624994269	110.394414	0.991561181	12.83652489	342.788688749809	212.989608	0.986111111	13.50884484	562.833050863206	358.305984	0.969758065	13.54897032	779.223095833212	496.603062
4648	17622	0	2218	766121.2994	4334371.586	3	0	12	0.992424242	12.51090433	183.394161001299	112.685094	0.991452991	12.80074116	336.895340005381	209.122722	0.986149584	13.5478019	567.091044918915	361.376586	0.971717172	13.5630961	778.680254045849	496.635786
4649	17623	0	2218	766124.6374	4334370.061	3	0	10	0.992957746	12.36333744	194.184553385824	118.37907	0.991596639	12.89045637	346.763680913257	215.689338	0.97574124	13.19795377	560.224037950227	352.453842	0.971370143	13.56865448	770.391031520305	491.018166
4650	17624	0	2212	766119.2222	4334373.486	3	0	15	0.992	12.69614115	177.369601230293	109.892646	0.99137931	12.93601628	339.298622303001	211.740642	0.988795518	13.75241257	573.584340867325	368.248626	0.971943888	13.54403491	783.782029489561	499.242798
4651	17625	0	2218	766121.4913	4334375.208	3	0	10	0.991869919	12.53872052	171.561640140461	105.469452	0.995555556	13.12233042	336.968584953913	211.309776	0.988538682	13.59493838	550.53284544668	351.799362	0.975510204	13.64999813	779.170840741909	497.939292
4652	17626	0	2218	766122.8157	4334375.363	3	0	13	0.991735537	12.63211178	170.880623978614	105.305832	0.995535714	13.09750522	334.734634467935	209.575404	0.988439306	13.42071559	535.421333171086	339.89328	0.975409836	13.65807574	776.656255722698	496.493982
4653	17627	0	2218	766123.9176	4334376.94	3	0	7	0.991304348	12.90601478	168.199127031207	104.47137	0.995283019	13.05015723	315.129833949391	196.91667	0.988304094	13.34900395	524.751729698766	332.383122	0.977178423	13.70881232	771.68643799829	494.039682
4654	17628	0	2218	766124.8356	4334377.334	3	0	12	0.991525424	12.89231804	172.488386772417	106.969302	0.995238095	12.92561134	307.665192735353	191.35359	0.988405797	13.34361922	529.090682182009	335.028312	0.979253112	13.7242403	773.17066206387	495.152298
4655	17629	0	2218	766126.2019	4334380.536	3	0	8	0.99047619	12.89702808	153.711499368882	95.25411	0.994897959	12.88964147	285.982647456636	177.604056	0.994186047	13.36800241	529.012765745828	335.279196	0.979296066	13.7788658	780.084020418063	500.137254
4656	17630	0	2224	766221.6546	4334334.484	3	0	12	1	12.22920267	136.199667832399	84.013416	1	12.63562264	242.223432648318	150.644934	0.996996997	12.18956872	437.507637377859	269.858466	0.993006993	12.11579716	558.731074615858	343.460196
4657	17631	0	2231	766224.2604	4334358.425	3	0	13	0.988636364	12.75601462	124.807752013896	78.095826	0.995049505	12.19742709	266.387634002971	163.909062	0.997326203	12.01336155	481.083883240278	294.385104	0.996204934	11.82983396	662.186813484592	402.237954
4658	17632	0	2231	766226.1828	4334365.862	3	0	16	0.98630137	13.18103661	109.012328187719	69.173082	0.994949495	11.75292785	245.216261486688	149.1669	0.994550409	11.82271402	461.370524732328	279.779292	0.996138996	11.76745397	646.573320451148	391.209966
4660	17634	0	2224	766223.9749	4334343.646	3	0	15	1	12.05323085	138.886249733546	84.78243	0.994680851	12.89730303	271.312744355939	170.557488	0.997084548	12.28357836	456.009309597305	282.266316	0.99790795	11.98141867	612.198672469888	374.248026
4661	17635	0	2231	766226.8181	4334354.873	3	0	8	0.98989899	12.45152216	135.601332225205	83.713446	0.994845361	12.37410832	261.467983715962	162.01107	0.997245179	12.13355432	474.644228090191	291.472668	0.996233522	11.85203821	668.557308939084	406.81386
4662	17636	0	2231	766229.6778	4334357.509	3	0	14	0.989795918	12.59980564	136.644936065762	84.853332	0.994845361	12.1239305	253.567743941985	155.526264	0.997159091	12.08457413	457.446951224145	280.36287	0.996261682	11.81279205	669.987483842045	407.16837
4663	17637	0	2224	766223.8436	4334339.845	3	0	6	1	11.9887768	133.802416631475	81.526392	0.994652406	12.82294067	267.362541999115	167.699592	0.997093023	12.17806358	451.06402756557	278.246718	0.995545657	12.05259447	580.797248969893	355.731696
4664	17638	0	2231	766232.6837	4334362.902	3	0	12	0.989130435	12.32089071	123.38325767972	76.170564	0.994680851	12.26979512	250.928159214707	154.364562	0.997175141	11.85708208	446.165252756291	271.440126	0.996175908	11.65690204	641.737022209632	387.599418
4665	17639	0	2231	766232.7167	4334361.575	3	0	21	0.989247312	12.13189168	121.854918740393	74.654352	0.994736842	12.22013007	252.069128292277	154.746342	0.997206704	12.01442336	460.631745796502	281.840904	0.996268657	11.69680719	660.723248685523	399.958182
4666	17640	0	2231	766231.5637	4334358.752	3	0	18	0.989690722	12.39803776	131.775264564137	81.31914	0.994736842	12.33949585	255.861592719802	157.78422	0.997118156	12.10377796	451.89927640287	277.259544	0.996357013	11.69450231	676.223125714047	409.497228
4667	17641	0	2224	766224.381	4334340.275	3	0	12	1	11.93856825	130.152426256444	79.290252	0.994708995	12.82523967	270.418555658207	169.553952	0.997076023	12.20188366	449.935759360192	277.712226	0.995555556	12.05865296	582.502567297979	356.88249
4668	17642	0	2231	766233.7053	4334356.036	3	0	18	0.98989899	12.28697265	132.482750705821	81.515484	0.994764398	12.10014928	249.738510330097	152.52111	0.997222222	12.04931994	465.604288833373	285.064218	0.998214286	11.70462363	689.907598614067	418.425426
4669	17643	0	2224	766224.1774	4334337.93	3	0	10	1	11.90409791	134.746998053014	81.924534	1	12.71047402	263.460939690563	164.770794	0.997093023	12.1934504	451.996525276299	278.950284	0.993119266	12.09651553	567.053188062898	347.954292
4670	17644	0	2224	766230.2984	4334346.289	3	0	17	1	12.10966836	154.673830784642	94.376016	0.994565217	12.3184644	246.385681087396	152.281134	0.997260274	12.24140739	483.059770613991	298.311984	0.997983871	11.94864684	632.27447910186	386.219556
4671	17645	0	2224	766230.9043	4334345.821	3	0	13	1	12.1634699	157.878643270972	96.830316	0.994818653	12.15956094	252.934684782407	155.635344	0.997237569	12.25488965	479.776436510755	296.512164	0.997979798	12.01177873	636.798230349195	389.52468
4672	17646	0	2224	766236.1077	4334352.198	3	0	13	0.99047619	12.06727176	136.648567595146	83.39166	0.994680851	12.04777723	244.141774177417	148.828752	0.997245179	12.16178815	476.753404871938	292.830714	0.998165138	11.78967049	679.638850402671	413.156862
4673	17647	0	2224	766235.7153	4334348.441	3	0	13	0.990990991	12.06625852	144.213369142715	88.142094	0.994623656	12.05163622	240.720259684124	147.33981	0.997282609	12.0996766	478.150641197104	293.839704	0.998106061	11.85366904	664.349820075974	404.626806
4674	17648	0	2224	766229.7984	4334342.29	3	0	13	1	12.00036549	146.50411223574	89.538318	0.995024876	12.29913236	267.856713756709	165.82887	0.997183099	12.21301545	467.80731142451	288.794754	0.997867804	12.04752494	606.620748026851	371.264688
4675	17649	0	2224	766233.7548	4334346.083	3	0	11	1	11.77940516	142.750848445471	86.271372	0.994818653	12.11174226	251.23157935081	154.413648	0.997237569	12.20587668	476.728455492227	294.145128	0.998058252	11.92883428	654.771333186974	399.685482
4676	17650	0	2224	766231.4967	4334343.594	3	0	7	1	11.78945734	144.114494732984	87.176736	0.995049505	12.0479652	260.693374361924	159.916734	0.99719888	12.21240587	470.444043369873	290.392776	0.99790795	12.03203534	616.705193295502	377.4168
4677	17651	0	2224	766230.2896	4334342.201	3	0	13	1	11.82310087	140.660597299927	85.387824	0.995098039	12.24724859	269.964240690131	166.886946	0.997191011	12.2014919	468.371445527199	289.062	0.997867804	12.07766269	609.201714600908	373.124502
4678	17652	0	2224	766234.8071	4334345.832	3	0	10	1	11.90920064	149.008611572415	90.503676	0.994923858	11.97755939	252.007909685393	154.140948	0.997260274	12.14828473	477.0465127852	293.790618	0.998054475	11.95468096	656.023808972884	400.639932
4679	17653	0	2224	766234.3038	4334345.019	3	0	9	1	11.90309878	148.977776061629	90.410958	0.994923858	11.91914384	249.999444348758	152.641098	0.997222222	12.22213384	474.863674958355	293.299758	0.998023715	11.99884711	649.70617198675	397.3239
4680	17654	0	2224	766233.7667	4334343.216	3	0	10	1	11.84220017	153.79626308133	93.312486	0.995169082	11.82542091	259.302484481318	157.876938	0.997237569	12.21277748	477.058981488737	294.477822	0.997942387	12.04202176	627.906112081908	384.37065
4681	17655	0	2224	766235.9213	4334344.395	3	0	11	1	11.47940703	134.443553655549	80.495586	0.995049505	11.84574954	253.69649130274	154.59363	0.997282609	12.19096244	484.033848078238	298.290168	0.998031496	12.03260008	655.613210569622	401.1417
4682	17656	0	2224	766232.8006	4334341.942	3	0	6	1	11.84167324	139.929202268168	84.89151	0.995260664	12.07323623	273.139055437119	167.743224	0.99726776	12.21651216	482.807822392766	297.913842	0.995762712	12.06426998	611.816395844349	374.678892
4683	17657	0	2224	766232.5356	4334341.227	3	0	10	1	11.69361966	133.513217883852	80.544672	0.995238095	12.14358541	274.052671124316	168.899472	0.997252747	12.21116855	479.72550982913	296.026758	0.995717345	12.04746146	603.871047183505	369.677574
4684	17658	0	2224	766229.7735	4334339.322	3	0	8	1	11.52512783	126.862112595244	76.066938	0.995024876	12.17084028	263.412540343061	162.387396	0.997191011	12.25042994	471.554325177284	291.385404	0.993421053	12.06442865	590.992489260516	361.987434
4685	17659	0	2224	766234.2059	4334341.381	3	0	10	1	11.87024241	143.002780128982	86.838588	0.99537037	11.86342028	271.522117410493	165.8016	0.997282609	12.21912702	485.503527008769	299.67003	0.995859213	12.00284645	620.718728051291	379.51659
4686	17660	0	2224	766238.2201	4334343.587	3	0	11	1	11.33856723	121.472313767318	72.221868	0.995238095	11.74794815	260.309219993618	158.073282	0.997214485	11.97618342	459.560576657511	280.831914	0.996047431	11.99217466	649.383201834367	396.882126
4687	17661	0	2224	766234.5496	4334340.714	3	0	7	1	11.69382121	135.840046845108	82.039068	0.99543379	11.90564119	276.580588870993	169.303068	0.997282609	12.14663578	481.574982529993	296.12493	0.995850622	11.97568422	617.100939219768	377.018658
4688	17662	0	2226	766240.1948	4334343.046	3	0	16	1	11.67065044	120.824753707174	72.799992	0.995327103	11.65869777	262.238909227569	158.645952	0.997175141	11.93591646	450.656240049427	275.061582	0.996055227	11.99564352	651.045147588291	397.89657
4689	17663	0	2224	766229.7308	4334337.231	3	0	10	1	11.45793671	122.133616977099	73.034514	1	12.05420763	263.231011959528	161.667468	0.997175141	12.3033687	472.555292193003	292.258044	0.993576017	11.96810537	597.036482426965	364.823514
4690	17664	0	2226	766240.4107	4334340.865	3	0	11	1	11.28479218	118.087731703849	70.149348	1	11.53025007	270.571361319106	163.145502	0.997142857	11.87301863	441.705303619761	269.094906	0.996062992	11.93073844	646.64521864312	394.37874
4691	17665	0	2224	766233.5581	4334338.303	3	0	8	1	11.6087535	138.828981528119	83.789802	1	12.02892627	286.312223014718	175.984218	0.997222222	12.2153137	475.402739532612	292.972518	0.993723849	11.99049484	613.454489772875	374.815242
4692	17666	0	2226	766246.0023	4334341.368	3	0	16	1	11.4100602	113.064812992673	67.455072	1	11.29903946	238.765703738856	142.742088	0.99719888	11.77175559	443.981044649514	269.814834	0.996296296	11.70794286	666.798332693962	403.710534
4693	17667	0	2224	766238.3027	4334338.263	3	0	15	1	11.34493487	124.212179713179	74.408922	1	11.57714008	279.642315906542	169.59213	0.997183099	11.95154537	452.907036348156	276.561432	0.993963783	11.89525039	629.396045631673	383.547096
4694	17668	0	2226	766245.5225	4334339.465	3	0	10	1	11.05467694	115.509972024583	67.98411	1	11.23605126	250.491231173694	149.417784	0.99719888	11.72836825	441.223087241869	267.829578	0.996233522	11.73547104	658.430783322756	398.85102
4695	17669	0	2224	766223.1641	4334334.664	3	0	8	1	12.24826518	132.45343944594	81.820908	1	12.48756287	248.271316191199	153.93915	0.997014925	12.21010103	441.052869166214	272.394576	0.99086758	12.066123	566.793597129861	347.796126
4696	17670	0	2224	766235.2797	4334336.106	3	0	8	1	11.02642132	136.89102792741	80.899182	1	11.61855882	267.207207607344	161.972892	0.997126437	12.18782603	458.101469945405	281.933622	0.99382716	11.8707026	613.400839304962	373.511736
4697	17671	0	2226	766246.0249	4334335.245	3	0	13	1	10.65769855	110.834228504815	64.428102	1	11.16066246	236.479765093617	140.625936	0.994397759	11.66010219	437.138384803076	264.720798	0.996247655	11.58709575	648.382639437184	390.293694
4698	17672	0	2226	766255.1874	4334334.36	3	0	19	1	11.25131571	88.3200764044657	52.472934	1	11.15235401	201.341328308619	119.38806	0.997245179	11.26307015	420.612192373309	251.151246	0.995073892	11.15784643	696.441547387287	413.516826
4699	17673	0	2226	766251.4466	4334332.29	3	0	13	1	10.94972839	97.0422601252078	56.890674	1	11.00146618	208.805325516063	122.780448	0.997319035	11.36796213	438.854984048781	262.899162	0.994983278	11.29136764	697.363994825781	415.823868
4700	17674	0	2224	766232.596	4334333.678	3	0	19	1	11.42833486	138.443339957166	83.342574	1	11.6648671	265.546335912931	161.040258	0.997101449	12.16433371	452.658199288056	278.4267	0.991701245	11.84687924	606.192553776549	368.952192
4701	17675	0	2224	766236.5511	4334331.26	3	0	8	1	11.37019129	149.465299173074	90.252792	1	11.52714188	249.208117412712	150.737652	0.994334278	11.84005781	443.804703380848	269.896644	0.992125984	11.83515383	639.119288054621	388.084824
4702	17676	0	2226	766243.7156	4334328.485	3	0	13	1	10.57347243	125.107867720178	72.560016	1	11.4404099	222.318184047373	134.201124	0.997297297	11.49112466	443.260139371049	266.466078	0.992727273	11.53595171	664.562357123679	399.194622
4703	17677	0	2226	766243.3099	4334328.187	3	0	10	1	10.5770979	126.273161047677	73.21995	1	11.43102887	224.483477374871	135.406458	0.997297297	11.48359582	442.828511781862	266.117022	0.992792793	11.63576345	679.602200892637	409.824468
4704	17678	0	2224	766238.2482	4334329.343	3	0	7	1	10.99097478	144.924274868368	86.30955	1	11.43443971	247.374835369445	149.036004	0.994459834	11.66047851	442.787913264599	267.704136	0.992202729	11.70345078	633.941745302664	383.230764
4705	17679	0	2224	766236.3305	4334329.37	3	0	10	1	11.1467484	144.494950098897	86.740416	1	11.44052946	248.791197444523	149.908644	0.991758242	11.72838203	450.700777727462	273.08178	0.992063492	11.76008517	627.754460878931	380.160162
4706	17680	0	2224	766224.7986	4334333.326	3	0	5	1	12.26685486	136.652820951397	84.531546	1	12.29805952	259.358889465473	160.025814	0.994011976	12.15148891	437.091523538228	268.980372	0.99113082	11.99732047	578.412667851316	354.04641
4707	17681	0	2224	766224.1731	4334333.404	3	0	5	1	12.26685486	136.652820951397	84.531546	1	12.23547328	253.307705861973	155.951676	0.993993994	12.18069659	437.568056118026	269.465778	0.990970655	12.05199421	572.35319259101	350.943084
