"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"DeadDist"	"DeadDistInd"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"BSADead25"	"BSADeadInd25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"BSADead5"	"BSADeadInd5"	"PropJP1"	"NeighQMD1"	"NeighBSA1"	"BSADead1"	"BSADeadInd1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"	"BSADead15"	"BSADeadInd15"	"TreesPClus"	"BAPClus"	"NeighBSA9125"	"NeighBSA915"	"NeighBSA911"	"NeighBSA9115"	"NeighSDIAlt1"	"BSADead25NEW"	"BSADeadInd25NEW"	"BSADead5NEW"	"BSADeadInd5NEW"	"BSADead1NEW"	"BSADeadInd1NEW"	"BSADead15NEW"	"BSADeadInd15NEW"
1240	14246	0	2128	765954.8715	4334093.872	1	0	5	29.09936532	1	0.9	14.84175791	30.16978564	21.62511	5.26311	1	0.918918919	16.1591351	66.73942444	48.420612	7.902846	1	0.9	16.42175122	67.65687	8.251902	1	0.858974359	17.01511933	152.8628527	110.530764	28.818936	1	1	0.349056	26.88822	56.323458	75.908772	139.3497	93.9128562193619	0	0	0	0	0.349056	0	0.349056	1
1241	14247	0	2128	765956.0368	4334090.238	1	0	5	26.15773874	1	1	14.56202704	30.86875707	21.974166	0	0	0.909090909	14.72865687	50.21352788	35.494632	7.902846	1	0.9	17.32364556	75.29247	8.251902	1	0.846153846	17.11767233	149.8620987	108.67095	40.255974	1	1	0.349056	21.974166	43.397478	83.544372	148.926924	102.794204488155	0	0	0	0	0.349056	0	0.349056	1
1242	14248	0	2120	765952.129	4334082.258	1	0	6	17.27823816	1	0.916666667	14.55085127	17.45791785	12.702366	0.349056	1	0.888888889	13.7492424	35.77830928	24.744798	5.612166	1	0.86440678	16.9790595	81.760914	25.273836	1	0.756097561	17.77902556	149.1433673	110.33442	63.83907	1	1	0.349056	13.051422	30.356964	107.03475	174.17349	112.66603075057	0.349056	1	0.349056	1	0.349056	0	0.349056	1
1243	14249	0	2124	765936.6924	4334089.353	1	0	15	24.478584	1	1	14.8492424	13.177929	9.620856	0	0	0.772727273	15.60804636	32.62290525	23.91579	8.251902	1	0.883333333	18.17140611	99.050094	15.718428	1	0.88372093	17.5336927	182.15671	132.461298	23.381298	1	1	0.349056	9.620856	32.167692	114.768522	155.842596	134.224552238302	0	0	0.349056	1	0.349056	0	0.349056	1
1244	14250	0	2124	765935.9866	4334090.664	1	0	7	25.95428674	1	0.875	15.7116881	12.73744234	9.424512	1.576206	1	0.80952381	15.60804636	32.62290525	23.91579	7.902846	1	0.883333333	17.98838009	97.064838	15.718428	1	0.846153846	17.55704987	185.0030553	134.49564	28.993464	1	1	0.349056	11.000718	31.818636	112.783266	163.489104	132.409585866481	0	0	0	0	0.349056	0	0.349056	1
1245	14251	0	2124	765931.9953	4334092.616	1	0	7	29.35773884	1	1	13.67936402	12.4430394	8.164638	0	0	0.8	17.02938637	44.75274597	33.21486	15.369372	1	0.881355932	18.08416537	96.31764	15.718428	1	0.796116505	17.88722844	203.1229025	148.326984	43.25022	1	1	0.349056	8.164638	48.584232	112.036068	191.577204	131.486839491308	0	0	0	0	0.349056	0	0.349056	1
1246	14252	0	2124	765928.5632	4334089.437	1	0	8	28.42641019	1	1	9.763879011	5.608523644	3.119688	0	0	0.777777778	18.97015199	38.59639658	29.440692	7.902846	1	0.862745098	18.25900612	83.642544	15.718428	1	0.81	17.96292478	201.9968096	147.825216	40.501404	1	1	0.349056	3.119688	37.343538	99.360972	188.32662	113.161581448001	0	0	0	0	0.349056	0	0.349056	1
1247	14253	0	2124	765927.6265	4334093.997	1	0	8	32.7251816	1	1	14.02039331	11.27774607	7.504704	0	0	0.75	17.21191448	44.16690295	32.31495	15.369372	1	0.881355932	18.0051433	95.477724	15.718428	1	0.742857143	17.93059321	194.0786023	142.033068	49.54959	1	1	0.349056	7.504704	47.684322	111.196152	191.582658	130.519248406709	0	0	0	0	0.349056	0	0.349056	1
1248	14254	0	2124	765935.4164	4334109.342	1	0	22	44.03691079	1	0.705882353	17.85195529	31.33584325	22.595922	15.369372	1	0.771428571	18.49230968	73.21085538	54.087318	21.526938	1	0.623529412	17.0635177	87.340356	48.29517	1	0.658119658	17.21082508	179.3046809	129.243438	63.380934	1	1	0.349056	37.965294	75.614256	135.635526	192.624372	122.08242898543	0	0	0	0	0	0	0	0
1249	14255	0	2124	765936.3046	4334109.522	1	0	21	44.02363329	1	0.722222222	18.97931205	37.16733431	27.504522	15.369372	1	0.771428571	18.49230968	73.21085538	54.087318	21.526938	1	0.635294118	16.93633035	87.607602	47.946114	1	0.652173913	17.26564694	175.5706935	126.816408	63.380934	1	1	0.349056	42.873894	75.614256	135.553716	190.197342	122.646563088119	0	0	0	0	0	0	0	0
1250	14256	0	2128	765945.2581	4334110.716	1	0	10	44.30200522	1	0.823529412	22.13271657	47.9001255	37.403532	7.902846	1	0.880952381	17.7689854	89.52220267	65.437092	15.369372	1	0.705882353	16.17046292	88.420248	39.481506	1	0.672727273	16.38757552	157.5752215	111.31614	55.598076	1	1	0.349056	45.306378	80.806464	127.901754	166.914216	125.192226809912	0	0	0	0	0	0	0	0
1251	14257	0	2112	765968.2679	4334037.97	1	0	14	36.59920649	1	0.152777778	14.23160081	21.51041035	14.360382	99.022824	1	0.214285714	15.40711882	55.43814373	37.545336	151.02126	1	0.289940828	15.90597372	77.272272	200.423592	1	0.374384236	17.72752268	194.3284907	142.262136	205.572168	1	1	0.349056	113.383206	188.566596	277.695864	347.834304	111.478081649553	0	0	0	0	0	0	0.349056	1
1253	14259	0	2118	765985.2197	4334039.988	1	0	28	47.92683759	1	0.357142857	18.14524731	29.95137294	21.548754	43.779258	1	0.360655738	18.56520042	60.78422356	45.115488	94.665078	1	0.299212598	16.71512336	65.524356	171.642834	1	0.305084746	17.93266977	148.7614494	108.741852	215.607528	1	1	0.349056	65.328012	139.780566	237.16719	324.34938	91.827241970303	0	0	0	0	0	0	0	0
1254	14260	0	2118	765975.3072	4334033.705	1	0	7	44.43106644	1	0.20754717	15.29454402	24.43635083	16.585614	72.48366	1	0.198019802	15.2184099	46.65731138	31.57866	136.028214	1	0.280701754	17.07629936	87.471252	202.637916	1	0.365853659	16.92631088	182.5440365	131.255964	214.871238	1	1	0.349056	89.069274	167.606874	290.109168	346.127202	121.837304055934	0	0	0	0	0	0	0	0
1255	14261	0	2118	765977.0923	4334031.97	1	0	16	46.91667889	1	0.254901961	15.54563176	28.98112362	19.77075	69.358518	1	0.182795699	17.04336206	47.22604673	33.2694	127.54179	1	0.269461078	17.3881038	85.747788	201.06171	1	0.36407767	16.93193658	182.7547384	131.343228	217.510974	1	1	0.349056	89.129268	160.81119	286.809498	348.854202	118.633904534944	0	0	0	0	0	0	0	0
1256	14262	0	2118	765974.7825	4334032.462	1	0	18	45.00776056	1	0.2	15.29454402	24.43635083	16.585614	73.225404	1	0.192307692	16.06596977	52.48304747	36.601794	135.079218	1	0.292397661	16.9762476	89.592858	200.619936	1	0.359605911	16.80882463	176.0961722	126.358272	214.871238	1	1	0.349056	89.811018	171.681012	290.212794	341.22951	125.180834063646	0	0	0	0	0	0	0	0
1257	14263	0	2118	765974.0207	4334025.513	1	0	9	50.01416013	0	0.186440678	15.10518675	22.53770755	14.933052	79.51932	1	0.181034483	16.33900128	56.44527747	39.312432	130.59603	1	0.3125	15.9841191	87.787584	188.446608	1	0.367924528	16.7938823	186.3527381	133.824798	231.675012	1	1	0.349056	94.452372	169.908462	276.234192	365.49981	125.883999376943	0	0	0	0	0	0	0	0
1258	14264	0	2109	765974.0423	4334019.972	1	0	9	54.65004773	0	0.188679245	16.95828215	26.42691867	18.821754	68.52951	1	0.198347107	17.66449781	68.6647702	49.353246	127.26909	1	0.305084746	16.28872557	89.7183	185.528718	1	0.389671362	16.341465	188.8517324	133.993872	217.8873	1	1	0.349056	87.351264	176.622336	275.247018	351.881172	127.861735182399	0	0	0	0	0	0	0	0
1259	14265	0	2112	765953.6836	4334043.34	1	0	7	24.57155439	1	0.272727273	14.39096939	34.21768067	22.590468	84.084318	1	0.296296296	15.84478283	68.88275092	47.924298	120.909726	1	0.34591195	17.21308579	100.18998	169.81029	1	0.360824742	16.33189423	159.3682641	113.47047	201.38895	1	1	0.349056	106.674786	168.834024	270.00027	314.85942	138.715453091838	0	0	0.349056	1	0.349056	0	0.349056	1
1260	14266	0	2112	765954.6025	4334046.58	1	0	6	21.93416602	1	0.277777778	13.45594664	24.73396753	15.800238	72.090972	1	0.29	16.30456101	63.93344093	44.946414	116.301096	1	0.335616438	17.52447268	93.797892	163.21095	1	0.371727749	16.47322338	163.4559423	116.922852	196.251282	1	1	0.349056	87.89121	161.24751	257.008842	313.174134	128.735514181116	0	0	0.349056	1	0.349056	0	0.349056	1
1261	14267	0	2112	765954.8544	4334048.53	1	0	11	20.3061452	1	0.291666667	13.81062393	24.29348087	15.603894	67.662324	1	0.28125	16.9471796	63.40761744	45.426366	114.855786	1	0.333333333	16.95582496	84.67335	159.862194	1	0.391534392	16.5112674	170.5305227	121.92417	189.286524	1	1	0.349056	83.266218	160.282152	244.535544	311.210694	117.969847375609	0	0	0.349056	1	0.349056	0	0.349056	1
1262	14268	0	2112	765964.947	4334045.161	1	0	6	28.986029	1	0.209677419	13.26649916	21.20380043	13.438656	97.73568	1	0.195876289	15.19241665	38.87928431	26.435538	140.11326	1	0.315789474	16.49517836	81.61911	179.174808	1	0.367346939	17.67130442	186.0196215	136.251828	202.790628	1	1	0.349056	111.174336	166.548798	260.793918	339.042456	116.250527293347	0	0	0	0	0.349056	0	0.349056	1
1263	14269	0	2123	766001.7178	4334026.252	1	0	29	69.30448901	0	0.785714286	19.24737744	35.25771492	26.266464	8.7264	1	0.642857143	18.89318345	55.12205912	40.883184	24.40665	1	0.5	18.76765835	76.841406	96.639426	1	0.345323741	19.10021418	146.5897783	109.43451	192.515292	1	1	0.349056	34.992864	65.289834	173.480832	301.949802	103.929311658194	0	0	0	0	0	0	0	0
1264	14270	0	2134	766001.3069	4334056.123	1	0	31	57.00686996	0	0.705882353	22.6200501	42.05695446	33.48756	20.283426	1	0.666666667	21.93456177	53.19335494	41.984892	31.131432	1	0.482142857	20.12129883	66.244284	84.111588	1	0.53125	19.26655133	149.1031268	111.348864	116.622882	1	1	0.349056	53.770986	73.116324	150.355872	227.971746	87.0009935397363	0	0	0	0	0	0	0	0
1265	14271	0	2123	766006.9339	4334041.221	1	0	32	62.90012107	0	1	20.6538939	35.81491721	27.919026	0	0	0.785714286	20.38790491	70.68477328	54.409104	22.628646	1	0.546875	20.0400914	83.233494	83.560734	1	0.5	18.80847205	150.8600575	111.905172	138.646134	1	2	1.00899	27.919026	77.03775	166.794228	250.551306	110.014508166984	0	0	0	0	0	0	0	0
1266	14272	0	2123	766016.0039	4334038.15	1	0	7	58.51042099	0	0.9	18.33030278	24.63997156	18.32544	0	0	0.769230769	21.32433522	69.75607362	54.561816	18.10728	1	0.65625	19.62141687	94.49055	56.74887	1	0.537735849	17.86332446	144.5750844	106.16211	111.09798	1	2	1.00899	18.32544	72.669096	151.23942	217.26009	125.114646788215	0	0	0	0	0	0	0	0
1267	14273	0	2123	766018.1452	4334030.897	1	0	17	62.81012232	0	0.727272727	19.4833262	27.22065979	20.703384	8.7264	1	0.823529412	19.13439312	42.57100257	31.949532	8.7264	1	0.698412698	18.68823159	91.430856	44.553726	1	0.59	18.34010292	159.0446989	117.408258	99.884556	1	2	1.00899	29.429784	40.675932	135.984582	217.292814	122.153795516599	0	0	0	0	0	0	0	0
1269	14275	0	2113	766002.0417	4334023.531	1	0	8	71.17423041	0	0.769230769	17.77638883	28.7897789	20.681568	8.7264	1	0.6	18.92529172	47.37261047	35.161938	23.904882	1	0.507042254	18.87407665	75.772422	90.86364	1	0.338129496	19.11999148	144.0210843	107.667414	185.686884	1	1	0.349056	29.407968	59.06682	166.636062	293.354298	102.213239689856	0	0	0	0	0	0	0	0
1270	14276	0	2109	765998.8607	4334014.082	1	0	17	74.92784746	0	0.631578947	17.27301777	32.11137648	22.781358	22.764996	1	0.576923077	18.826695	47.53131491	34.79652	28.622592	1	0.3375	18.13835715	55.625346	103.276944	1	0.303797468	17.97024832	137.5031069	100.391778	191.92626	1	1	0.349056	45.546354	63.419112	158.90229	292.318038	75.8830155023451	0	0	0	0	0	0	0	0
1271	14277	0	2109	765991.6483	4334016.932	1	0	24	67.84183238	0	0.823529412	18.73677311	39.19395704	28.720764	4.461372	1	0.512195122	17.9685716	55.89253024	40.501404	54.698166	1	0.274336283	18.53265927	69.309432	138.008016	1	0.27173913	17.45162806	135.6161925	98.002926	220.390686	1	1	0.349056	33.182136	95.19957	207.317448	318.393612	93.9003841444096	0	0	0	0	0	0	0	0
1272	14278	0	2109	765993.5566	4334020.369	1	0	18	66.74551989	0	0.666666667	17.49285568	27.96987736	20.027088	11.69883	1	0.567567568	18.83682794	60.01693625	44.510094	46.179018	1	0.287037037	18.36329291	69.887556	141.100434	1	0.270718232	17.98227096	140.314625	102.28977	213.540462	1	1	0.349056	31.725918	90.689112	210.98799	315.830232	95.0533312943327	0	0	0	0	0	0	0	0
1273	14279	0	2109	765989.2014	4334019.933	1	0	10	63.97958268	0	0.7	17.1949605	34.35674213	24.18849	10.318968	1	0.416666667	18.01136005	53.54900024	38.925198	59.377698	1	0.248062016	18.22153644	74.245302	156.104388	1	0.274725275	17.22385024	132.1429898	95.461362	214.80579	1	1	0.349056	34.507458	98.302896	230.34969	310.267152	101.379336215357	0	0	0	0	0	0	0	0
1274	14280	0	2109	765983.5293	4334021.11	1	0	13	59.31933318	0	0.466666667	16.13071604	31.26793269	21.286962	32.909436	1	0.328358209	18.89334098	63.52543338	46.724418	74.01078	1	0.231292517	17.67699608	71.578296	181.10007	1	0.31840796	16.77796174	159.1573147	113.612274	233.29485	1	1	0.349056	54.196398	120.735198	252.678366	346.907124	98.4358304450284	0	0	0	0	0	0	0	0
1275	14281	0	2118	765991.6619	4334025.939	1	0	22	61.59167237	0	0.722222222	18.47198651	35.93098132	26.053758	7.69014	1	0.463414634	19.09375365	55.87543713	41.755824	55.996218	1	0.295652174	18.61483804	77.484978	148.299714	1	0.286516854	17.92577288	143.3041711	105.15312	213.545916	1	1	0.349056	33.743898	97.752042	225.784692	318.699036	104.654121305876	0	0	0	0	0	0	0	0
1276	14282	0	2118	765990.155	4334026.901	1	0	22	59.82424114	0	0.727272727	17.54154732	39.90823081	28.529874	10.831644	1	0.396226415	18.20296201	56.74678032	41.564934	66.189744	1	0.282258065	18.43719698	79.721118	154.064592	1	0.281767956	17.97034594	144.0202431	105.676704	228.637134	1	1	0.349056	39.361518	107.754678	233.78571	334.313838	108.162944641086	0	0	0	0	0	0	0	0
1277	14283	0	2118	765990.8113	4334027.44	1	0	15	59.96687382	0	0.75	17.94087512	39.06380942	28.0881	7.69014	1	0.42	18.20296201	56.74678032	41.564934	62.36649	1	0.297520661	18.36135983	79.066638	151.043076	1	0.283333333	17.97034594	144.0202431	105.676704	224.661168	1	1	0.349056	35.77824	103.931424	230.109714	330.337872	107.343043107969	0	0	0	0	0	0	0	0
1279	14285	0	2118	765997.9453	4334050.655	1	0	27	55.01411761	0	0.642857143	21.18437579	28.02051089	22.028706	20.283426	1	0.6	21.42674178	60.82576469	47.575242	37.245366	1	0.548387097	19.19177752	74.327112	84.220668	1	0.407079646	18.60806277	127.5182468	94.425102	150.219522	1	1	0.349056	42.312132	84.820608	158.54778	244.644624	99.1703417133926	0	0	0	0	0	0	0	0
1280	14286	0	2118	765998.3718	4334050.717	1	0	8	55.40528213	0	0.642857143	21.18437579	28.02051089	22.028706	20.283426	1	0.620689655	21.42674178	60.82576469	47.575242	34.103862	1	0.548387097	19.19177752	74.327112	82.360854	1	0.418181818	18.67940042	128.6013886	95.150484	142.142148	1	1	0.349056	42.312132	81.679104	156.687966	237.292632	99.1703417133926	0	0	0	0	0	0	0	0
1281	14287	0	2128	765999.8248	4334054.843	1	0	8	55.80107186	0	0.647058824	22.28737923	37.42214138	29.800656	21.859632	1	0.64	21.93456177	53.19335494	41.984892	32.707638	1	0.527272727	19.89503707	69.080364	73.776258	1	0.505050505	18.78090046	140.3505931	103.882338	121.100616	1	1	0.349056	51.660288	74.69253	142.856622	224.982954	91.2857595045542	0	0	0	0	0	0	0	0
1282	14288	0	2127	766036.1579	4334026.828	1	0	26	58.04436908	0	0.916666667	17.9884222	28.22197194	21.177882	0	0	0.827586207	16.29232948	50.81538137	36.192744	10.957086	1	0.559322034	17.11724277	59.126814	64.842606	1	0.486956522	16.56609441	129.9407232	92.79981	116.808318	1	2	1.00899	21.177882	47.14983	123.96942	209.608128	81.3987772456248	0	0	0	0	0	0	0	0
1283	14289	0	2127	766039.6171	4334046.031	1	0	28	38.87749861	1	0.5	17.90600458	38.73327404	27.97902	32.822172	1	0.566037736	16.8987179	65.06429404	46.724418	37.708956	1	0.566371681	16.81391365	100.222704	70.252974	1	0.45631068	16.71346762	214.1185475	152.352036	113.57955	1	2	1.00899	60.801192	84.433374	170.475678	265.931586	140.10098723411	0	0	0	0	0	0	0.659934	1
1284	14290	0	2127	766041.8013	4334050.867	1	0	10	33.57184224	1	0.361111111	14.9717683	23.81067525	15.892956	37.708956	1	0.555555556	17.35676072	79.7719487	57.506976	49.233258	1	0.496503497	16.70167494	112.581468	84.12795	1	0.426086957	16.7220983	225.0304039	160.134894	118.902654	1	2	1.00899	53.601912	106.740234	196.709418	279.037548	160.726770038617	0	0	0	0	0.659934	0	1.276236	1
1285	14291	0	2127	766042.1566	4334048.889	1	0	13	35.26558862	1	0.421052632	15.50604721	30.96153964	20.981538	36.639972	1	0.533333333	16.4876848	66.832907	47.444346	49.233258	1	0.496402878	16.73361554	109.958094	83.33712	1	0.426008969	16.59476238	214.2826107	151.697556	124.143948	1	2	1.00899	57.62151	96.677604	193.295214	275.841504	156.683509392062	0	0	0	0	0.659934	0	1.276236	1
1286	14292	0	2127	766044.3392	4334046.864	1	0	14	36.45584114	1	0.447368421	17.1550027	38.09045834	27.286362	36.372726	1	0.545454545	16.95254815	79.24589872	56.427084	49.696848	1	0.474025974	16.18764961	107.187462	89.794656	1	0.410480349	16.43640289	216.0644717	151.763004	125.185662	1	2	1.00899	63.659088	106.123932	196.982118	276.948666	153.376802826224	0	0	0	0	0	0	1.276236	1
1287	14293	0	2127	766046.3884	4334047.609	1	0	12	35.183377	1	0.425	16.79460698	36.57977374	26.15193	37.708956	1	0.513888889	17.04207829	82.28785622	58.608684	52.79472	1	0.456140351	15.94600263	110.945268	96.72669	1	0.395061728	16.28490446	218.9287364	153.317394	129.439782	1	2	1.00899	63.860886	111.403404	207.671958	282.757176	160.891613776382	0	0	0	0	0.659934	0	1.276236	1
1288	14294	0	2127	766049.1787	4334046.717	1	0	18	35.47949838	1	0.463414634	16.31111988	38.99481714	27.56997	31.780458	1	0.5	16.62828915	89.87025742	63.337302	65.006226	1	0.414364641	15.84630125	104.084136	103.167864	1	0.3984375	16.20074954	229.2557524	160.325784	133.546644	1	2	1.00899	59.350428	128.343528	207.252	293.872428	152.047656238236	0	0	0	0	0.659934	0	1.276236	1
1289	14295	0	2127	766052.7479	4334045.117	1	0	12	36.65997884	1	0.631578947	15.62316656	46.01472032	31.949532	25.432002	1	0.483516484	16.66924223	94.78248142	66.680604	64.668078	1	0.384210526	15.45068556	98.951922	109.3527	1	0.380434783	15.81382064	230.7023035	159.578586	158.831388	1	2	1.00899	57.381534	131.348682	208.304622	318.409974	144.91597406712	0	0	0	0	0	0	0.92718	1
1290	14296	0	2127	766054.5482	4334045.083	1	0	12	36.62379904	1	0.658536585	16.2161328	55.28621291	38.7234	18.172728	1	0.465346535	16.30232982	97.72894905	68.125914	68.807664	1	0.38071066	15.36558706	101.728008	110.874366	1	0.374100719	15.72618973	224.7227971	155.117214	163.669086	1	2	1.00899	56.896128	136.933578	212.602374	318.7863	149.348932828368	0	0	0	0	0	0	0.92718	1
1291	14297	0	2127	766050.3684	4334037.846	1	0	18	44.10890071	1	0.818181818	16.63162984	38.1137465	27.155466	9.588132	1	0.631578947	15.6142741	69.24977268	47.869758	31.011444	1	0.451388889	15.9345677	92.783448	89.085636	1	0.372469636	15.63727188	198.6743833	137.364444	160.21125	1	2	1.00899	36.743598	78.881202	181.869084	297.575694	133.852244394942	0	0	0	0	0	0	0	0
1292	14298	0	2127	766052.8224	4334036.367	1	0	7	45.39196247	1	0.85	16.94107435	37.1137465	26.610066	4.870422	1	0.693877551	15.84205126	66.90983099	46.538982	25.808328	1	0.445859873	15.54357551	96.192198	96.59034	1	0.359848485	15.05023036	193.5906738	130.95054	166.876038	1	2	1.00899	31.480488	72.34731	192.782538	297.826578	140.557748611963	0	0	0	0	0	0	0	0
1293	14299	0	2127	766048.0445	4334031.58	1	0	34	50.61376199	0	1	18.22391591	44.37951745	32.604012	0	0	0.787878788	16.19235337	52.38942026	37.179918	15.827508	1	0.524752475	15.33829058	73.13814	64.537182	1	0.394495413	15.47663774	180.7608863	124.10577	172.079154	1	2	1.00899	32.604012	53.007426	137.675322	296.184924	106.91232761952	0	0	0	0	0	0	0	0
1294	14300	0	2127	766041.6065	4334028.789	1	0	18	54.60138043	0	1	17.95032829	32.76810308	24.602994	0	0	0.833333333	16.76420179	55.66723465	39.852378	10.957086	1	0.567567568	15.31651869	60.135804	59.77584	1	0.447368421	16.58434625	155.8960657	111.005262	141.836724	1	2	1.00899	24.602994	50.809464	119.911644	252.841986	87.2234896437085	0	0	0	0	0	0	0	0
1295	14301	0	2127	766042.374	4334028.354	1	0	8	54.8402132	0	1	17.49666635	33.61252447	25.044768	0	0	0.827586207	16.97881032	54.66723465	39.306978	10.957086	1	0.565789474	15.33106867	61.532028	61.744734	1	0.438271605	16.49163503	160.9699947	114.217668	154.440918	1	2	1.00899	25.044768	50.264064	123.276762	268.658586	89.3497310541255	0	0	0	0	0	0	0	0
1296	14302	0	2127	766047.9093	4334028.645	1	0	5	53.5397857	0	1	16.06904744	27.18581095	19.71621	0	0	0.866666667	16.19235337	52.38942026	37.179918	14.147676	1	0.505263158	15.35430614	68.14773	63.610002	1	0.386934673	15.92583385	173.3340736	120.347964	177.762222	1	2	1.00899	19.71621	51.327594	131.757732	298.110186	99.2620051642238	0	0	0	0	0	0	0	0
1297	14303	0	2127	766051.013	4334028.334	1	0	8	53.52341256	0	1	16.80430348	27.27659719	20.021634	0	0	0.848484848	16.04235465	55.73295027	39.301524	10.133532	1	0.452173913	15.17153382	71.55648	86.533164	1	0.359090909	15.28627913	170.2646033	115.973856	182.714454	1	2	1.00899	20.021634	49.435056	158.089644	298.68831	105.048282788797	0	0	0	0	0	0	0	0
1298	14304	0	2118	766046.1411	4334012.98	1	0	5	56.99910424	0	0.9	12.14907404	12.38825077	8.050104	0	0	0.545454545	15.05703443	24.17362604	17.310996	19.814382	1	0.345238095	15.52985739	44.7228	107.127468	1	0.306818182	14.12444689	101.0120113	67.460526	185.725062	1	8	3.212406	8.050104	37.125378	151.850268	253.185588	64.1807353682554	0	0	0	0	0	0	0	0
1299	14305	0	2118	766044.262	4334010.776	1	0	9	58.86405158	0	0.625	8.912270835	5.680665045	3.032424	3.40875	1	0.454545455	16.00480697	24.84771291	18.16182	24.090318	1	0.273809524	15.93289499	38.767032	115.97931	1	0.268156425	14.21906531	90.35355094	60.64848	199.512774	1	8	3.212406	6.441174	42.252138	154.746342	260.161254	54.683397119668	0	0	0	0	0	0	0	0
1300	14306	0	2118	766040.3839	4334012.82	1	0	6	62.75105037	0	0.8	12.57378225	13.21290781	8.622774	0	0	0.545454545	16.761066	31.43444321	22.983156	21.875994	1	0.396825397	15.78484369	42.126696	83.877066	1	0.25308642	16.02126247	92.65150834	65.797056	192.329856	1	8	3.212406	8.622774	44.85915	126.003762	258.126912	59.8389101957289	0	0	0	0	0	0	0	0
1303	14309	0	2118	766034.8233	4334022.772	1	0	10	62.31390268	0	0.923076923	17.46204676	29.06639334	21.619656	0	0	0.818181818	16.53855524	43.08050889	31.327776	8.7264	1	0.6	17.38829897	56.06712	55.134486	1	0.438596491	16.44821752	118.4950845	84.106134	129.570678	1	2	1.00899	21.619656	40.054176	111.201606	213.676812	76.4430048343546	0	0	0	0	0	0	0	0
1305	14311	0	2123	766019.3895	4334040.511	1	0	10	54.50032784	0	1	19.27577639	24.4101947	18.238176	0	0	0.705882353	20.32524009	76.18833778	58.581414	28.71531	1	0.661764706	19.02520258	94.757796	55.843506	1	0.580952381	17.93235151	155.0319902	113.999508	101.47167	1	2	1.00899	18.238176	87.296724	150.601302	215.471178	126.550284021722	0	0	0	0	0	0	0	0
1306	14312	0	2127	766031.1684	4334035.909	1	0	20	51.6589724	0	0.764705882	19.19735559	34.98571006	26.130114	10.957086	1	0.694444444	17.6834302	62.60411466	46.048122	20.91609	1	0.597014925	17.63114128	71.207424	53.50374	1	0.615384615	17.51770904	177.62218	128.872566	80.659206	1	2	1.00899	37.0872	66.964212	124.711164	209.531772	96.61187261103	0	0	0	0	0	0	0	0
1307	14313	0	2127	766031.9159	4334035.608	1	0	22	51.58609659	0	0.777777778	18.54723699	35.31444575	26.266464	10.957086	1	0.685714286	16.8921921	56.13617864	40.463226	20.91609	1	0.585714286	17.55522847	72.276408	57.828762	1	0.596638655	17.41634139	173.5461344	125.731062	82.780812	1	2	1.00899	37.22355	61.379316	130.10517	208.511874	98.3279445793676	0	0	0	0	0	0	0	0
1308	14314	0	2123	766078.3087	4334013.882	1	0	7	24.92524899	1	0.347826087	12.23024723	25.21939141	15.500268	42.797538	1	0.261538462	11.79175367	27.50429946	16.683786	63.271854	1	0.294117647	13.27089547	57.632418	136.093662	1	0.318518519	13.26122166	149.6649762	95.914044	216.436536	1	8	3.212406	58.297806	79.95564	193.72608	312.35058	93.414128227677	0	0	0.349056	1	2.339766	0	3.212406	1
1309	14315	0	2123	766078.998	4334019.33	1	0	8	25.35738598	1	0.390243902	12.12847888	26.21939141	16.045668	32.298588	1	0.369230769	12.98973954	43.77356431	27.608148	48.638772	1	0.341317365	13.51578598	67.749588	128.33262	1	0.310810811	14.17543146	174.8741037	115.073946	229.44978	1	8	3.212406	48.344256	76.24692	196.082208	344.523726	107.462794844724	0	0	0.349056	1	1.52712	0	3.212406	1
1310	14316	0	2131	766085.103	4334025.096	1	0	12	22.56278215	1	0.5	12.29190421	29.34313282	18.129096	22.492296	1	0.383838384	12.98444241	68.69434029	43.217496	70.252974	1	0.333333333	13.92413656	80.36469	161.841996	1	0.285714286	14.00584853	189.8424564	124.10577	262.822806	1	8	3.212406	40.621392	113.47047	242.206686	386.928576	127.318771855089	0	0	0.5454	1	1.52712	0	3.212406	1
1311	14317	0	2131	766085.6805	4334024.725	1	0	11	21.87836086	1	0.473684211	12.51285054	28.90264617	17.932752	23.56128	1	0.366336634	12.9614814	66.97826832	42.148512	74.643444	1	0.336734694	13.92413656	80.36469	161.362044	1	0.281690141	13.93657311	184.9302324	120.762468	263.608182	1	8	3.212406	41.494032	116.791956	241.726734	384.37065	127.318771855089	0	0	1.52712	1	1.52712	0	3.212406	1
1312	14318	0	2131	766086.7883	4334025.049	1	0	10	21.21113492	1	0.473684211	12.51285054	28.90264617	17.932752	26.04285	1	0.362745098	12.96062413	65.45463984	41.226786	75.188844	1	0.341463415	13.87263493	83.969784	168.06501	1	0.278551532	14.12910397	189.2303545	124.122132	268.904016	1	8	3.212406	43.975602	116.41563	252.034794	393.026148	133.274544266359	0	0	1.52712	1	1.52712	0	3.212406	1
