"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"DeadDist"	"DeadDistInd"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"BSADead25"	"BSADeadInd25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"BSADead5"	"BSADeadInd5"	"PropJP1"	"NeighQMD1"	"NeighBSA1"	"BSADead1"	"BSADeadInd1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"	"BSADead15"	"BSADeadInd15"	"TreesPClus"	"BAPClus"	"NeighBSA9125"	"NeighBSA915"	"NeighBSA911"	"NeighBSA9115"	"NeighSDIAlt1"	"BSADead25NEW"	"BSADeadInd25NEW"	"BSADead5NEW"	"BSADeadInd5NEW"	"BSADead1NEW"	"BSADeadInd1NEW"	"BSADead15NEW"	"BSADeadInd15NEW"
328	13379	0	2115	766170.1583	4333856.829	1	0	16	20.50672146	1	0.620689655	16.94599264	40.51568453	28.191726	15.347556	1	0.632653061	17.07573264	69.75757207	49.298706	28.971648	1	0.65060241	16.81304765	86.33682	41.483124	1	0.747826087	16.43720835	184.0388555	129.674304	41.483124	1	11	14.714892	43.539282	78.270354	127.819944	171.157428	121.99011124281	0	0	3.430566	1	14.714892	1	14.714892	1
329	13380	0	2115	766172.896	4333851.694	1	0	26	15.35195891	1	0.517241379	16.53884317	32.26696481	22.377762	19.841652	1	0.48	16.6620827	51.79986963	36.340002	40.255974	1	0.662790698	16.78982743	90.710928	41.483124	1	0.736363636	16.23843425	169.6601351	119.366244	41.483124	1	11	14.714892	42.219414	76.595976	132.194052	160.849368	128.011677304503	1.85436	1	14.714892	1	14.714892	1	14.714892	1
330	13381	0	2115	766170.022	4333852.177	1	0	18	18.11693124	1	0.64	16.77609907	35.30892232	24.559362	13.984056	1	0.549019608	17.49897956	65.38648383	46.762596	33.656634	1	0.666666667	16.43269099	88.365708	41.483124	1	0.747826087	15.88023357	173.5954518	121.035168	41.483124	1	11	14.714892	38.543418	80.41923	129.848832	162.518292	125.599532787015	0	0	12.091518	1	14.714892	1	14.714892	1
331	13382	0	2115	766168.5985	4333853.876	1	0	9	20.16762891	1	0.666666667	16.77609907	35.30892232	24.559362	11.34432	1	0.632653061	17.04831843	69.42615616	49.14054	26.964576	1	0.670454545	16.30900385	88.49115	41.483124	1	0.747826087	15.93024568	174.793021	121.798728	41.483124	1	11	14.714892	35.903682	76.105116	129.974274	163.281852	125.916371997004	0	0	5.39946	1	14.714892	1	14.714892	1
332	13383	0	2115	766167.8456	4333853.568	1	0	24	20.68690519	1	0.666666667	16.77609907	35.30892232	24.559362	11.34432	1	0.632653061	17.04831843	69.42615616	49.14054	26.964576	1	0.666666667	16.31410433	87.094926	41.483124	1	0.743362832	15.89024858	169.8652222	118.43361	41.483124	1	11	14.714892	35.903682	76.105116	128.57805	159.916734	123.790130586587	0	0	5.39946	1	14.714892	1	14.714892	1
333	13384	0	2115	766167.1996	4333855.269	1	0	13	22.07279116	1	0.692307692	17.68238295	43.05743261	30.695112	11.34432	1	0.673076923	16.99495724	78.14801249	55.134486	24.995682	1	0.674157303	16.33766675	90.258246	41.483124	1	0.752136752	15.74413471	175.3533864	121.673286	41.483124	1	11	14.714892	42.039432	80.130168	131.74137	163.15641	128.485065993484	0	0	3.430566	1	14.714892	1	14.714892	1
334	13385	0	2115	766166.1595	4333856.84	1	0	22	23.7789273	1	0.703703704	17.87235442	46.34717559	33.100326	11.34432	1	0.696428571	16.80476123	87.81160575	61.608384	23.419476	1	0.692307692	16.31573244	92.919798	41.483124	1	0.756302521	16.07320211	185.6201218	129.630672	41.483124	1	11	14.714892	44.444646	85.02786	134.402922	171.113796	133.391638214633	0	0	1.85436	1	14.714892	1	14.714892	1
335	13386	0	2113	766147.227	4333860.139	1	0	31	42.18095027	1	0.944444444	17	39.64841017	28.371708	0	0	0.904761905	16.81498111	85.12206639	60.141258	5.34492	1	0.886075949	16.71298728	108.163728	11.34432	1	0.839285714	16.62654821	202.3242147	143.232948	27.395442	1	11	14.714892	28.371708	65.486178	119.508048	170.62839	152.80474611675	0	0	0	0	0	0	1.85436	1
336	13387	0	2113	766144.8559	4333865.397	1	0	18	46.54133456	1	0.954545455	17.66223501	51.65093593	37.430802	0	0	0.935483871	16.95484198	66.12802668	47.035296	2.1816	1	0.8875	17.2369113	116.671968	11.34432	1	0.877192982	17.00174714	223.6524162	159.22953	18.92538	1	11	14.714892	37.430802	49.216896	128.016288	178.15491	163.869031729913	0	0	0	0	0	0	0	0
338	13389	0	2113	766145.2852	4333869.054	1	0	24	47.95642794	1	0.95	17.92623775	48.16849176	35.052858	0	0	0.9375	17.88132924	74.70412903	54.060048	2.1816	1	0.892857143	17.55480141	127.738134	11.34432	1	0.873873874	17.40103211	225.834925	161.841996	18.92538	1	11	14.714892	35.052858	56.241648	139.082454	180.767376	178.479964720319	0	0	0	0	0	0	0	0
339	13390	0	2115	766157.1144	4333869.814	1	0	30	38.84893615	1	0.826086957	18.14938015	49.85542296	35.930952	5.34492	1	0.833333333	16.95326056	102.2625662	72.107334	11.34432	1	0.814814815	17.34720073	109.963548	22.901346	1	0.826086957	17.31449297	220.6939393	156.96612	30.198798	1	11	14.714892	41.275872	83.451654	132.864894	187.164918	154.999916366732	0	0	0	0	0	0	3.430566	1
340	13391	0	2118	766138.9797	4333878.598	1	0	23	58.509307	0	0.928571429	20.45378065	42.2535277	31.944078	0	0	0.96875	19.34473443	87.3842272	65.31165	0	0	0.971428571	18.3887174	127.252728	2.1816	1	0.920353982	18.44347865	267.471219	194.800518	11.34432	1	11	14.714892	31.944078	65.31165	129.434328	206.144838	174.378665103702	0	0	0	0	0	0	0	0
341	13392	0	2118	766139.438	4333878.876	1	0	7	58.30506322	0	0.933333333	19.89639833	43.0979491	32.385852	0	0	0.96969697	19.36491673	90.4261847	67.49325	0	0	0.971428571	18.3887174	127.252728	2.1816	1	0.919642857	18.26435158	261.0032829	189.215622	11.34432	1	11	14.714892	32.385852	67.49325	129.434328	200.559942	174.378665103702	0	0	0	0	0	0	0	0
342	13393	0	2118	766139.1665	4333879.004	1	0	10	58.59936965	0	0.933333333	19.89639833	43.0979491	32.385852	0	0	0.96875	19.34473443	87.3842272	65.31165	0	0	0.971428571	18.3887174	127.252728	2.1816	1	0.920353982	18.44347865	267.471219	194.800518	11.34432	1	11	14.714892	32.385852	65.31165	129.434328	206.144838	174.378665103702	0	0	0	0	0	0	0	0
343	13394	0	2118	766139.8281	4333879.669	1	0	22	58.47122704	0	0.933333333	19.13112647	40.70605876	29.94246	0	0	0.966666667	20.04162335	87.36970738	65.7207	0	0	0.971830986	18.55493773	131.4414	2.1816	1	0.919642857	18.26435158	261.0032829	189.215622	11.34432	1	11	14.714892	29.94246	65.7207	133.623	200.559942	180.20077771678	0	0	0	0	0	0	0	0
344	13395	0	2118	766141.1086	4333879.483	1	0	18	57.34510459	0	0.933333333	19.13112647	40.70605876	29.94246	0	0	0.966666667	20.61229407	91.62450004	69.516684	0	0	0.945205479	18.56455917	131.57775	5.34492	1	0.918918919	18.31467129	259.6633412	188.430246	11.34432	1	11	14.714892	29.94246	69.516684	136.92267	199.774566	180.384464500619	0	0	0	0	0	0	0	0
345	13396	0	2118	766140.1682	4333881.526	1	0	25	59.35441625	0	0.933333333	20.62684335	46.40150621	34.807428	0	0	0.965517241	20.38846868	86.68329168	65.74797	0	0	0.971830986	18.7205006	133.797528	2.1816	1	0.922413793	18.36235077	273.8445323	198.60741	11.34432	1	11	14.714892	34.807428	65.74797	135.979128	209.95173	182.936881710466	0	0	0	0	0	0	0	0
346	13945	0	2113	766147.0035	4333864.052	1	0	16	44.0168735	1	0.954545455	17.13979951	49.21590679	35.249202	0	0	0.923076923	17.31114311	84.88088758	60.473952	3.577824	1	0.886075949	17.20546916	114.632172	11.34432	1	0.862068966	16.73408805	218.0699423	154.255482	25.541082	1	11	14.714892	35.249202	64.051776	125.976492	179.796564	160.647315346242	0	0	0	0	0	0	0	0
347	13397	0	2110	766107.633	4333867.684	1	0	25	78.49153155	0	1	19.14999275	49.19008908	36.001854	0	0	1	19.54482029	85.60885819	64.586268	0	0	1	17.88237713	118.59723	0	0	0.990196078	17.54937014	236.1504022	171.331956	0	0	63	82.077246	36.001854	64.586268	118.59723	171.331956	162.57039915191	0	0	0	0	0	0	0	0
348	13398	0	2110	766108.2429	4333871.911	1	0	15	74.2603416	0	1	21.34791169	49.28139158	37.283544	0	0	1	20.96242059	81.43335966	62.31195	0	0	1	18.53606523	131.174154	0	0	0.99009901	18.05108263	245.6266392	179.49114	0	0	63	82.077246	37.283544	62.31195	131.174154	179.49114	177.681305714346	0	0	0	0	0	0	0	0
349	13399	0	2110	766109.0958	4333873.916	1	0	26	72.09729218	0	1	21.17913019	57.98849297	44.035596	0	0	1	21.63251066	96.09174137	74.016234	0	0	1	18.8004224	131.08689	0	0	0.990196078	18.13214024	249.9786876	182.89989	0	0	63	82.077246	44.035596	74.016234	131.08689	182.89989	177.009852069236	0	0	0	0	0	0	0	0
350	13400	0	2113	766113.5081	4333882.073	1	0	10	63.07028219	0	1	20.35991935	57.50164626	42.955704	0	0	1	22.06110395	89.35285194	69.014916	0	0	0.983050847	20.96364893	141.416766	0	0	0.98989899	19.06395403	264.308615	196.23492	0	0	63	82.077246	42.955704	69.014916	141.416766	196.23492	186.018713146357	0	0	0	0	0	0	0	0
351	13401	0	2113	766113.7388	4333882.637	1	0	17	62.46694091	0	1	20.35991935	57.50164626	42.955704	0	0	1	22.06110395	89.35285194	69.014916	0	0	0.982142857	21.17275878	136.917216	0	0	0.99009901	19.11637109	271.1452399	201.301686	0	0	63	82.077246	42.955704	69.014916	136.917216	201.301686	179.476226773275	0	0	0	0	0	0	0	0
352	13402	0	2110	766109.8647	4333872.025	1	0	14	73.71317128	0	1	21.34791169	49.28139158	37.283544	0	0	1	21.42697796	84.81043391	65.104398	0	0	0.985714286	18.46927951	130.230612	0	0	0.99	18.11877479	244.7822178	179.049366	0	0	63	82.077246	37.283544	65.104398	130.230612	179.049366	176.530951531119	0	0	0	0	0	0	0	0
353	13403	0	2113	766115.1605	4333882.324	1	0	17	62.4398851	0	1	20.32376824	54.21190329	40.55049	0	0	1	21.49643631	102.0094491	78.12855	0	0	0.982758621	20.84962581	137.511702	0	0	0.98989899	19.36934994	271.4137329	202.572468	0	0	63	82.077246	40.55049	78.12855	137.511702	202.572468	180.877487288365	0	0	0	0	0	0	0	0
354	13404	0	2113	766117.6238	4333880.375	1	0	20	63.85697959	0	1	20.67393926	52.68827481	39.628764	0	0	1	20.90613945	94.35548941	71.512848	0	0	0.984375	20.03863456	140.162346	0	0	0.989361702	19.73952725	266.0107857	199.763658	0	0	63	82.077246	39.628764	71.512848	140.162346	199.763658	185.478216357447	0	0	0	0	0	0	0	0
355	13405	0	2110	766116.6872	4333871.304	1	0	18	72.95295472	0	1	20.59126028	43.44990053	32.374944	0	0	1	19.01597073	74.27547377	55.22175	0	0	0.984848485	18.44237545	122.431392	0	0	0.989583333	18.71886304	248.5445885	183.461652	0	0	63	82.077246	32.374944	55.22175	122.431392	183.461652	165.481042177078	0	0	0	0	0	0	0	0
356	13406	0	2110	766114.1213	4333869.397	1	0	22	75.29826132	0	1	19.5192213	45.01961907	33.247584	0	0	1	18.44812547	67.78388719	50.116806	0	0	0.986111111	18.36172045	132.39585	0	0	0.99009901	18.41249038	253.9907831	186.750414	0	0	63	82.077246	33.247584	50.116806	132.39585	186.750414	179.491743558895	0	0	0	0	0	0	0	0
357	13407	0	2110	766107.5822	4333853.963	1	0	4	79.18273747	0	1	17.02938637	30.62677448	22.14324	0	0	1	15.48970737	54.31861577	37.948932	0	0	1	16.34122744	81.559116	0	0	0.990909091	16.31591526	225.6628122	159.709482	0	0	11	14.714892	22.14324	37.948932	81.559116	159.709482	114.541878939656	0	0	0	0	0	0	0	0
358	13408	0	2110	766104.7305	4333854.274	1	0	12	82.02462177	0	1	16.58111375	31.32574592	22.492296	0	0	1	16.24705101	60.4652238	43.190226	0	0	1	16.52372032	89.347428	0	0	0.990990991	16.21671921	225.8767014	159.207714	0	0	11	14.714892	22.492296	43.190226	89.347428	159.207714	125.494678911189	0	0	0	0	0	0	0	0
359	13409	0	2110	766099.694	4333847.229	1	0	10	85.59867397	0	1	11.21308759	16.78670911	10.286244	0	0	1	15.15075756	38.76915628	27.5427	0	0	1	14.7154835	77.948568	0	0	0.990740741	14.96260771	192.3309458	131.872266	0	0	11	14.714892	10.286244	27.5427	77.948568	131.872266	114.512279746679	0	0	0	0	0	0	0	0
360	13410	0	2110	766099.5818	4333846.94	1	0	6	85.66736662	0	1	11.21308759	16.78670911	10.286244	0	0	1	15.15075756	38.76915628	27.5427	0	0	1	14.7154835	77.948568	0	0	0.990825688	14.92458104	193.3309458	132.417666	0	0	11	14.714892	10.286244	27.5427	77.948568	132.417666	114.512279746679	0	0	0	0	0	0	0	0
361	13411	0	2110	766095.517	4333855.658	1	0	10	91.30475676	0	1	17.71251911	34.86309763	25.666524	0	0	1	17.14017836	62.0331349	44.864604	0	0	1	16.19575968	108.72549	0	0	1	16.05882045	210.5907354	147.683412	0	0	11	14.714892	25.666524	44.864604	108.72549	147.683412	154.295551344012	0	0	0	0	0	0	0	0
362	13412	0	2110	766095.6574	4333865.403	1	0	30	84.6524827	0	1	19.91387707	45.90325035	34.60563	0	0	1	18.43143914	98.93554511	72.260046	0	0	1	18.03500869	115.308468	0	0	1	16.60468868	215.8893764	153.382842	0	0	63	82.077246	34.60563	72.260046	115.308468	153.382842	157.67020341676	0	0	0	0	0	0	0	0
363	13413	0	2113	766104.8465	4333875.429	1	0	12	71.95770504	0	1	21.92145068	68.21114668	52.418394	0	0	1	21.50218012	104.9702987	80.69193	0	0	1	18.67999007	131.315958	0	0	0.98989899	18.40536812	248.9209103	182.910798	0	0	63	82.077246	52.418394	80.69193	131.315958	182.910798	177.860200317435	0	0	0	0	0	0	0	0
364	13414	0	2113	766106.9485	4333878.023	1	0	26	68.81744363	0	1	21.92145068	68.21114668	52.418394	0	0	1	21.63251066	96.09174137	74.016234	0	0	1	19.46351899	144.629172	0	0	0.989583333	18.63017266	246.3135815	181.72728	0	0	63	82.077246	52.418394	74.016234	144.629172	181.72728	193.751420882619	0	0	0	0	0	0	0	0
365	13415	0	2108	766085.6395	4333866.83	1	0	31	87.8327223	0	1	18.29259543	52.40997621	38.325258	0	0	1	18.32431412	102.7792735	75.085218	0	0	1	17.31283273	129.145266	0	0	0.983050847	16.84802458	257.4613155	182.68173	0	0	63	82.077246	38.325258	75.085218	129.145266	182.68173	180.262940329158	0	0	0	0	0	0	0	0
366	13416	0	2113	766091.087	4333885.566	1	0	31	68.9980092	0	1	20.92313977	56.77840656	42.97752	0	0	1	20.18572304	121.7128399	91.114524	0	0	1	20.18602016	135.564624	0	0	0.858490566	19.26405392	290.6319563	214.543998	0	0	63	82.077246	42.97752	91.114524	135.564624	214.543998	180.667501840851	0	0	0	0	0	0	0	0
367	13417	0	2113	766091.5114	4333887.026	1	0	24	67.5465173	0	1	21.06207756	57.6030636	43.55019	0	0	1	20.42120567	118.0668611	88.703856	0	0	0.984375	20.36042423	144.700074	0	0	0.849056604	19.33761609	292.8637952	216.185652	0	0	63	82.077246	43.55019	88.703856	144.700074	216.185652	192.852347455828	0	0	0	0	0	0	0	0
368	13418	0	2113	766102.7439	4333890.19	1	0	14	59.16774935	0	1	21.60295119	53.09442071	40.725018	0	0	1	21.51250517	109.269805	83.293488	0	0	1	21.4750686	140.855004	0	0	0.846938776	19.52601614	273.7656847	203.783256	0	0	63	82.077246	40.725018	83.293488	140.855004	203.783256	184.374844094812	0	0	0	0	0	0	0	0
369	13419	0	2113	766103.149	4333889.888	1	0	9	59.26062853	0	1	21.75126771	57.1704664	43.866522	0	0	1	21.46436	105.46289	80.408322	0	0	1	21.47733368	145.916316	0	0	0.854166667	19.67337456	271.7267716	202.648824	0	0	63	82.077246	43.866522	80.408322	145.916316	202.648824	190.935003791315	0	0	0	0	0	0	0	0
370	13420	0	2118	766121.7752	4333879.831	1	0	32	63.78938569	0	1	20.35277117	51.14678215	38.407068	0	0	1	20.10306776	88.32804004	66.124296	0	0	0.984848485	19.2688318	133.65027	0	0	0.989130435	19.40556845	253.1419816	188.95383	0	0	63	82.077246	38.407068	66.124296	133.65027	188.95383	178.987151792977	0	0	0	0	0	0	0	0
371	13421	0	2110	766100.5635	4333867.296	1	0	22	81.06712551	0	1	20.22992832	47.30665102	35.712792	0	0	1	18.84789758	96.82528762	71.687376	0	0	1	17.98089264	112.854168	0	0	1	16.88051904	225.8319052	161.62929	0	0	63	82.077246	35.712792	71.687376	112.854168	161.62929	154.386742185647	0	0	0	0	0	0	0	0
372	13422	0	2110	766095.7821	4333855.872	1	0	23	91.09670665	0	1	17.71251911	34.86309763	25.666524	0	0	1	17.14017836	62.0331349	44.864604	0	0	1	16.2111073	107.49834	0	0	1	16.05882045	210.5907354	147.683412	0	0	11	14.714892	25.666524	44.864604	107.49834	147.683412	152.378532107874	0	0	0	0	0	0	0	0
373	13423	0	2108	766087.8664	4333857.018	1	0	8	95.50669065	0	1	17.04196501	30.48472354	22.175964	0	0	1	15.53518926	71.84730968	50.018634	0	0	1	15.74448757	109.510866	0	0	1	16.56694409	232.5773979	164.661714	0	0	63	82.077246	22.175964	50.018634	109.510866	164.661714	157.626600334038	0	0	0	0	0	0	0	0
374	13424	0	2108	766084.9455	4333848.862	1	0	11	100.4279892	0	1	11.68332145	16.93944941	10.422594	0	0	1	13.71724428	66.44246788	44.128314	0	0	1	15.18115715	96.786684	0	0	0.990909091	14.87248833	195.4469368	132.701274	0	0	11	14.714892	10.422594	44.128314	96.786684	132.701274	141.685016110679	0	0	0	0	0	0	0	0
375	13425	0	2108	766060.7845	4333862.094	1	0	24	104.6256711	0	1	17.12731233	65.91468359	46.397178	0	0	1	16.18641406	108.9037875	75.734244	0	0	0.959183673	16.39499675	143.669268	0	0	0.917241379	16.09390546	294.5233379	204.835878	0	0	59	83.478924	46.397178	75.734244	143.669268	204.835878	205.148262334338	0	0	0	0	0	0	0	0
376	13426	0	2108	766073.5449	4333868.361	1	0	19	93.15787491	0	1	17.60795275	59.43530419	42.273954	0	0	1	17.60275952	98.77700196	70.978356	0	0	0.965909091	16.92664656	137.511702	0	0	0.925925926	17.16348406	305.575586	216.900126	0	0	63	82.077246	42.273954	70.978356	137.511702	216.900126	194.844503030514	0	0	0	0	0	0	0	0
377	13427	0	2108	766072.6321	4333868.476	1	0	9	93.61236385	0	1	17.51295817	63.76049009	45.164574	0	0	1	17.53114112	102.6505104	73.754442	0	0	0.965909091	16.8809333	136.769958	0	0	0.911764706	16.89913851	300.1724475	211.827906	0	0	63	82.077246	45.164574	73.754442	136.769958	211.827906	193.95996483732	0	0	0	0	0	0	0	0
378	13428	0	2108	766071.124	4333868.667	1	0	5	94.37732141	0	1	17.32256992	64.92578342	45.824508	0	0	1	17.34935157	108.3103851	77.157738	0	0	0.965909091	16.88396227	136.819044	0	0	0.904411765	17.02096458	303.7632339	214.893054	0	0	63	82.077246	45.824508	77.157738	136.819044	214.893054	194.080384440582	0	0	0	0	0	0	0	0
379	13429	0	2108	766074.0632	4333869.548	1	0	19	91.89605518	0	1	18.03016796	56.95415085	40.779558	0	0	1	17.8627244	94.20512537	67.869576	0	0	0.967391304	17.1391365	147.39435	0	0	0.919117647	17.25522086	310.7566229	220.848822	0	0	63	82.077246	40.779558	67.869576	147.39435	220.848822	207.422260025716	0	0	0	0	0	0	0	0
380	13430	0	2108	766076.8622	4333869.382	1	0	19	90.38595475	0	1	17.90886017	53.59352031	38.483424	0	0	1	18.1235079	96.34612464	69.86574	0	0	0.97826087	17.14452632	147.487068	0	0	0.960629921	17.00162104	282.9587108	200.21634	0	0	63	82.077246	38.483424	69.86574	147.487068	200.21634	207.444413659985	0	0	0	0	0	0	0	0
381	13431	0	2108	766067.1052	4333872.928	1	0	20	93.6556885	0	1	16.61539733	61.1227054	42.15942	0	0	0.959183673	17.44261729	114.8500271	81.308232	0	0	0.914893617	17.53385782	157.615146	0	0	0.879194631	17.28598765	341.8042798	242.822988	0	0	63	82.077246	42.15942	81.308232	157.615146	242.822988	221.014646444885	0	0	0	0	0	0	0	0
382	13432	0	2108	766075.8908	4333872.507	1	0	14	88.43200983	0	1	17.86856777	51.16203319	36.56907	0	0	1	18.33333333	90.69478827	65.9934	0	0	0.965116279	17.46691224	143.102052	0	0	0.912408759	17.59852349	322.7631757	231.41322	0	0	63	82.077246	36.56907	65.9934	143.102052	231.41322	200.207276019875	0	0	0	0	0	0	0	0
383	13433	0	2108	766071.3734	4333877.276	1	0	15	87.57236512	0	1	17.60187737	54.7951244	38.865204	0	0	0.953488372	18.38224624	109.9670522	79.24662	0	0	0.902173913	17.93163345	161.340228	0	0	0.868965517	17.64613858	344.2960607	246.253554	0	0	63	82.077246	38.865204	79.24662	161.340228	246.253554	224.504110370969	0	0	0	0	0	0	0	0
384	13434	0	2108	766073.5013	4333876.048	1	0	9	87.1298156	0	1	17.71106485	52.87810516	37.638054	0	0	0.974358974	18.62174081	101.446401	73.759896	0	0	0.942528736	18.0688339	154.915416	0	0	0.894366197	17.72521082	339.4701025	243.324756	0	0	63	82.077246	37.638054	73.759896	154.915416	243.324756	214.596125462607	0	0	0	0	0	0	0	0
385	13435	0	2108	766072.7765	4333876.598	1	0	16	87.17234745	0	1	17.71106485	52.87810516	37.638054	0	0	0.95	18.37661558	102.2016403	73.672632	0	0	0.942528736	17.77735871	149.95773	0	0	0.893617021	17.74484242	337.8008635	242.146692	0	0	63	82.077246	37.638054	73.672632	149.95773	242.146692	209.041407950695	0	0	0	0	0	0	0	0
386	13436	0	2108	766078.7631	4333872.853	1	0	8	86.45534547	0	1	18.74261759	54.96511121	40.234158	0	0	1	18.52874215	90.03058737	65.535264	0	0	0.976744186	17.51212205	143.843796	0	0	0.937984496	17.6863281	305.7503415	220.079808	0	0	63	82.077246	40.234158	65.535264	143.843796	220.079808	200.659613993333	0	0	0	0	0	0	0	0
387	13437	0	2108	766073.1974	4333878.519	1	0	4	85.43787412	0	1	17.86856777	51.16203319	36.56907	0	0	0.948717949	18.48353391	100.6827673	72.669096	0	0	0.908045977	18.24072745	157.876938	0	0	0.868965517	17.66488822	345.01627	246.777138	0	0	63	82.077246	36.56907	72.669096	157.876938	246.777138	218.82467060141	0	0	0	0	0	0	0	0
388	13438	0	2108	766078.6686	4333874.91	1	0	19	84.84585235	0	1	19.01315334	59.04115689	43.375662	0	0	1	18.92003546	82.5347506	60.523038	0	0	0.966292135	17.68259476	151.773912	0	0	0.908396947	17.93542275	318.5408147	229.83156	0	0	63	82.077246	43.375662	60.523038	151.773912	229.83156	210.898544488976	0	0	0	0	0	0	0	0
389	13439	0	2108	766080.2224	4333873.817	1	0	22	84.82507995	0	1	19.5541207	61.58290498	45.879048	0	0	1	18.67505223	85.88004983	62.770086	0	0	0.97752809	17.65747765	151.343046	0	0	0.944444444	17.6659928	297.901469	214.467642	0	0	63	82.077246	45.879048	62.770086	151.343046	214.467642	210.333438809452	0	0	0	0	0	0	0	0
390	13440	0	2108	766079.8603	4333876.156	1	0	26	83.13609958	0	1	18.91333619	55.75141392	40.970448	0	0	1	19.0197266	86.10867492	63.135504	0	0	0.967032967	17.79801199	157.217004	0	0	0.906976744	17.98513598	315.7054733	227.579058	0	0	63	82.077246	40.970448	63.135504	157.217004	227.579058	218.431405851968	0	0	0	0	0	0	0	0
391	13441	0	2108	766077.6156	4333880.848	1	0	21	80.8089313	0	1	18.91333619	55.75141392	40.970448	0	0	1	19.13684274	87.09334461	63.915426	0	0	0.929411765	19.04082302	168.075918	0	0	0.859259259	18.17140611	337.4273995	243.122958	0	0	63	82.077246	40.970448	63.915426	168.075918	243.122958	228.931260472411	0	0	0	0	0	0	0	0
392	13442	0	2108	766077.6819	4333883.3	1	0	20	78.88895415	0	1	18.09834247	49.6048059	35.729154	0	0	0.96969697	19.62913728	93.4565185	69.34761	0	0	0.918604651	19.05255888	170.262972	0	0	0.846715328	18.11439723	340.7189342	245.179116	0	0	63	82.077246	35.729154	69.34761	170.262972	245.179116	231.895418474565	0	0	0	0	0	0	0	0
393	13443	0	2109	766049.5137	4333875.063	1	0	17	91.33007945	0	0.923076923	17.65408357	93.9550804	66.29337	0	0	0.909090909	17.54388437	156.5528045	110.792556	0	0	0.841666667	17.42077304	198.623772	0	0	0.879310345	16.67505536	376.9672976	263.875428	0	0	59	83.478924	66.29337	110.792556	198.623772	263.875428	281.190979423495	0	0	0	0	0	0	0	0
394	13444	0	2109	766049.5723	4333890.915	1	0	11	75.48368653	0	0.657894737	18.48826086	99.75706671	70.842006	0	0	0.791208791	17.42235522	214.298052	150.650388	0	0	0.77852349	17.09625337	237.5217	0	0	0.725388601	17.21548887	443.7485657	311.9688	0	0	59	83.478924	70.842006	150.650388	237.5217	311.9688	340.426714086697	0	0	0	0	0	0	0	0
395	13445	0	2109	766055.4308	4333892.043	1	0	15	74.38947799	0	0.586206897	18.52212098	76.53162136	54.261846	0	0	0.767123288	17.501859	174.0792689	121.956894	0	0	0.808219178	17.0974243	232.771266	0	0	0.727748691	17.31264707	442.6714595	312.230592	0	0	59	83.478924	54.261846	121.956894	232.771266	312.230592	333.329907915056	0	0	0	0	0	0	0	0
396	13446	0	2112	766049.2402	4333870.19	1	0	13	96.20893805	0	1	17.4560673	65.74491759	46.533528	0	0	0.916666667	17.58787461	141.9729733	101.22624	0	0	0.887931034	16.88526189	180.380142	0	0	0.864705882	16.26851886	353.3471207	245.391822	0	0	59	83.478924	46.533528	101.22624	180.380142	245.391822	257.210269513329	0	0	0	0	0	0	0	0
397	13447	0	2112	766047.809	4333870.171	1	0	5	96.28080371	0	1	18.16115597	72.55904913	52.16751	0	0	0.909090909	17.83000535	133.1694188	95.36319	0	0	0.890756303	16.80636134	183.319848	0	0	0.867052023	16.24576423	358.8212268	249.024186	0	0	59	83.478924	52.16751	95.36319	183.319848	249.024186	261.628280692606	0	0	0	0	0	0	0	0
398	13448	0	2112	766046.4022	4333867.443	1	0	19	99.07685715	0	0.964285714	17.13392625	63.49408307	44.83188	0	0	0.923076923	17.66243297	123.7128974	88.474788	0	0	0.92173913	16.59858559	172.804536	0	0	0.868263473	16.23111524	345.6587714	239.954184	0	0	59	83.478924	44.83188	88.474788	172.804536	239.954184	247.304332754173	0	0	0	0	0	0	0	0
399	13449	0	2112	766046.1716	4333866.878	1	0	13	99.65434121	0	0.964285714	17.13392625	63.49408307	44.83188	0	0	0.923076923	17.66243297	123.7128974	88.474788	0	0	0.92173913	16.35157219	167.699592	0	0	0.86746988	16.23249753	343.53253	238.55796	0	0	59	83.478924	44.83188	88.474788	167.699592	238.55796	241.273202913884	0	0	0	0	0	0	0	0
400	13450	0	2112	766046.5364	4333869.738	1	0	8	96.77793816	0	1	18.00268797	76.52589989	54.796338	0	0	0.907407407	18.10872513	134.2148931	96.579432	0	0	0.897435897	16.78547398	179.79111	0	0	0.867052023	16.21959138	357.6692889	248.222448	0	0	59	83.478924	54.796338	96.579432	179.79111	248.222448	256.733603144058	0	0	0	0	0	0	0	0
401	13451	0	2112	766046.5622	4333871.176	1	0	16	95.34083857	0	1	17.65895551	74.16592617	52.723818	0	0	0.910714286	18.07919088	138.9729226	99.830016	0	0	0.888888889	16.95796714	183.505284	0	0	0.87283237	16.29266298	360.8545299	250.464042	0	0	59	83.478924	52.723818	99.830016	183.505284	250.464042	261.366967321386	0	0	0	0	0	0	0	0
